id,name,first_name,last_name,birth_year,birth_location,death_year,death_location,nationality,gender,sector,media,profile_link,ranking
249848,Pacita Abad,Pacita,Abad,1946.0,(PH),2004.0,(SG),Philippines,f,Contemporary,Painting,https://artfacts.net/artist/pacita-abad/249848,"Top 10,000"
175899,Mariam Abdel Aleem,Mariam,Abdel Aleem,1930.0,,2010.0,,Egypt,f,Post-War,,https://artfacts.net/artist/mariam-abdel-aleem/175899,"Top 10,000"
537389,Angelo Accardi,Angelo,Accardi,1964.0,Sapri,,,,m,Contemporary,,https://artfacts.net/artist/angelo-accardi/537389,"Top 100,000"
609691,Tunji Adeniyi-Jones,Tunji,Adeniyi-Jones,1992.0,London (UK),,,United Kingdom,m,Ultra-Contemporary,Painting,https://artfacts.net/artist/tunji-adeniyi-jones/609691,"Top 10,000"
123389,Etel Adnan,Etel,Adnan,1925.0,Beirut (LB),2021.0,Paris,"['United States', 'Lebanon']",f,Post-War,Painting,https://artfacts.net/artist/etel-adnan/123389,Top 100
583513,Sandy Adsett,Sandy,Adsett,1939.0,Wairoa,,,New Zealand,,Post-War,,https://artfacts.net/artist/sandy-adsett/583513,"Top 10,000"
70626,Affandi,,Affandi,1907.0,"Cirebon, West Java (ID)",1990.0,,Indonesia,m,Modern,Painting,https://artfacts.net/artist/affandi/70626,"Top 10,000"
136125,Inji Aflatoun,Inji,Aflatoun,1924.0,,1989.0,,Egypt,f,Post-War,Painting,https://artfacts.net/artist/inji-aflatoun/136125,"Top 10,000"
536500,Zubeida Agha,Zubeida,Agha,1922.0,,1997.0,,Pakistan,f,Post-War,Painting,https://artfacts.net/artist/zubeida-agha/536500,"Top 10,000"
774125,Agnes?,,Agnes?,1995.0,Rome,,,Italy,f,Ultra-Contemporary,,https://artfacts.net/artist/agnes/774125,"Top 10,000"
329157,Shahjahan Ahmed Bikash,Shahjahan,Ahmed Bikash,,Dhaka,,,Bangladesh,m,,,https://artfacts.net/artist/shahjahan-ahmed-bikash/329157,"Top 100,000"
189768,Irwan Ahmett,Irwan,Ahmett,,,,,,,,,https://artfacts.net/artist/irwan-ahmett/189768,"Top 10,000"
195551,John Akomfrah,John,Akomfrah,1957.0,Accra (GH),,,"['United Kingdom', 'Ghana']",m,Contemporary,Film,https://artfacts.net/artist/john-akomfrah/195551,"Top 1,000"
461492,Ishola Akpo,Ishola,Akpo,1983.0,,,,,,Ultra-Contemporary,,https://artfacts.net/artist/ishola-akpo/461492,"Top 10,000"
493469,Alia Al Farsi,Alia,Al Farsi,,"Muscat, Oman",,,Oman,f,,Painting,https://artfacts.net/artist/alia-al-farsi/493469,"Top 10,000"
93491,Mounira Al Solh,Mounira,Al Solh,1978.0,Beirut (LB),,,Lebanon,f,Ultra-Contemporary,"Painting, Photography, Time-Based Media",https://artfacts.net/artist/mounira-al-solh/93491,"Top 1,000"
126749,Dia Al-Azzawi,Dia,Al-Azzawi,1939.0,Baghdad (IQ),,,Iraq,m,Post-War,Painting,https://artfacts.net/artist/dia-al-azzawi/126749,"Top 10,000"
169770,Manal Al-Dowayan,Manal,Al-Dowayan,1973.0,,,,Saudi Arabia,f,Contemporary,,https://artfacts.net/artist/manal-al-dowayan/169770,"Top 10,000"
126705,Rafa Al-Nasiri,Rafa,Al-Nasiri,1940.0,Tekrit (IQ),2013.0,,Iraq,m,Post-War,Painting,https://artfacts.net/artist/rafa-al-nasiri/126705,"Top 10,000"
140031,Rashad Alakbarov,Rashad,Alakbarov,1979.0,Baku (AZ),,,Azerbaijan,m,Ultra-Contemporary,,https://artfacts.net/artist/rashad-alakbarov/140031,"Top 10,000"
956357,Claudia Alarcón,Claudia,Alarcón,,,,,,f,,,https://artfacts.net/artist/claudia-alarcon/956357,"Top 10,000"
55199,Brooke Alfaro,Brooke,Alfaro,1949.0,Panama City (PA),,,Panama,m,Contemporary,"Painting, Time-Based Media",https://artfacts.net/artist/brooke-alfaro/55199,"Top 10,000"
16098,Tarsila do Amaral,Tarsila do,Amaral,1886.0,Capivari (BR),1973.0,"São Paulo, SP (BR)",Brazil,f,Modern,Painting,https://artfacts.net/artist/tarsila-do-amaral/16098,"Top 10,000"
78073,Olga de Amaral,Olga de,Amaral,1932.0,Bogotá (CO),,,Colombia,f,Post-War,Textile Art/Fiber Art,https://artfacts.net/artist/olga-de-amaral/78073,"Top 10,000"
396728,Giulia Andreani,Giulia,Andreani,1985.0,Venice,,,Italy,f,Ultra-Contemporary,,https://artfacts.net/artist/giulia-andreani/396728,"Top 10,000"
34903,Claudia Andujar,Claudia,Andujar,1931.0,Neuchâtel (CH),,,Brazil,f,Post-War,Photography,https://artfacts.net/artist/claudia-andujar/34903,"Top 1,000"
207485,Iván Argote,Iván,Argote,1983.0,Bogotá (CO),,,Colombia,m,Ultra-Contemporary,,https://artfacts.net/artist/ivan-argote/207485,"Top 1,000"
457584,Karimah Ashadu,Karimah,Ashadu,1985.0,London (UK),,,"['United Kingdom', 'Nigeria']",f,Ultra-Contemporary,,https://artfacts.net/artist/karimah-ashadu/457584,"Top 10,000"
346489,Matthew Attard,Matthew,Attard,1987.0,,,,['Malta'],m,Ultra-Contemporary,,https://artfacts.net/artist/matthew-attard/346489,"Top 10,000"
459228,Dana Awartani,Dana,Awartani,1987.0,"Jeddah, Saudi Arabia",,,Saudi Arabia,f,Ultra-Contemporary,"Painting, Sculpture, Installation Art, Performance/Happening",https://artfacts.net/artist/dana-awartani/459228,"Top 10,000"
568027,Ochirbold Ayurzana,Ochirbold,Ayurzana,1976.0,Sukhbaatar province,,,Mongolia,m,Ultra-Contemporary,,https://artfacts.net/artist/ochirbold-ayurzana/568027,"Top 10,000"
472927,Margarita Azurdia,Margarita,Azurdia,1931.0,Antigua Guatemala,1998.0,Guatemala City,Guatemala,f,Post-War,,https://artfacts.net/artist/margarita-azurdia/472927,"Top 10,000"
1003209,BREAKFAST,,BREAKFAST,,1980,,,['United States'],m,Ultra-Contemporary,"Kinetic art, Digital Art, New Media Art",https://artfacts.net/artist/breakfast/1003209,"Top 10,000"
558210,Leilah Babirye,Leilah,Babirye,1985.0,Kampala,,,Uganda,f,Ultra-Contemporary,"Sculpture, Ceramic Art",https://artfacts.net/artist/leilah-babirye/558210,"Top 10,000"
93968,Líbero Badii,Líbero,Badii,1916.0,,2001.0,,Argentina,m,Post-War,Sculpture,https://artfacts.net/artist/libero-badii/93968,"Top 10,000"
342728,Darja Bajagic,Darja,Bajagic,1990.0,Podgorica (ME),,,Montenegro,f,Ultra-Contemporary,,https://artfacts.net/artist/darja-bajagic/342728,"Top 10,000"
703813,Denilson Baniwa,Denilson,Baniwa,1984.0,Amazonia,,,Brazil,m,Ultra-Contemporary,,https://artfacts.net/artist/denilson-baniwa/703813,"Top 10,000"
818893,Ezekiel Baroukh,Ezekiel,Baroukh,1909.0,,1984.0,,,m,Modern,,https://artfacts.net/artist/ezekiel-baroukh/818893,"Top 10,000"
10431,Yael Bartana,Yael,Bartana,1970.0,Afula (IL),,,Israel,f,Contemporary,"Photography, Time-Based Media, Video installation, Installation Art, Film Director",https://artfacts.net/artist/yael-bartana/10431,"Top 1,000"
1897,Massimo Bartolini,Massimo,Bartolini,1962.0,Cecina (IT),,,Italy,m,Contemporary,"Photography, Sculpture, Performance/Happening",https://artfacts.net/artist/massimo-bartolini/1897,"Top 10,000"
262828,Baya,,Baya,1931.0,Bordj El Kiffan (DZ),1998.0,,Algeria,f,Post-War,Painting,https://artfacts.net/artist/baya/262828,"Top 10,000"
165181,Zanny Begg,Zanny,Begg,1972.0,,,,['Australia'],f,Contemporary,,https://artfacts.net/artist/zanny-begg/165181,"Top 10,000"
626311,Moufouli Bello,Moufouli,Bello,,,,,Benin,f,,,https://artfacts.net/artist/moufouli-bello/626311,"Top 10,000"
37143,Semiha Berksoy,Semiha,Berksoy,1910.0,Cengelkoy (TR),2004.0,Istanbul (TR),Turkey,f,Modern,Painting,https://artfacts.net/artist/semiha-berksoy/37143,"Top 10,000"
12144,Gianni Bertini,Gianni,Bertini,1922.0,Pisa (IT),2010.0,,Italy,m,Post-War,Painting,https://artfacts.net/artist/gianni-bertini/12144,"Top 10,000"
24424,Ursula Biemann,Ursula,Biemann,1955.0,"Zürich, ZH (CH)",,,Switzerland,f,Contemporary,Time-Based Media,https://artfacts.net/artist/ursula-biemann/24424,"Top 1,000"
590285,Yuri Biley,Yuri,Biley,1988.0,Uzhhorod,,,Ukraine,m,Ultra-Contemporary,,https://artfacts.net/artist/yuri-biley/590285,"Top 10,000"
188727,Hildigunnur Birgisdóttir,Hildigunnur,Birgisdóttir,1980.0,"Reykjavík, IS",,,Iceland,f,Ultra-Contemporary,,https://artfacts.net/artist/hildigunnur-birgisdottir/188727,"Top 10,000"
918250,Djonga Bismar,Djonga,Bismar,,,,,,,,,https://artfacts.net/artist/djonga-bismar/918250,"Top 10,000"
23328,Black Audio Film Collective,,Black Audio Film Collective,1983.0,,1998.0,,United Kingdom,g,Ultra-Contemporary,Film,https://artfacts.net/artist/black-audio-film-collective/23328,"Top 10,000"
6959,Lina Bo Bardi,Lina,Bo Bardi,1914.0,Roma (IT),1992.0,Sao Paulo (BR),Italy,f,Post-War,"Design, Architecture",https://artfacts.net/artist/lina-bo-bardi/6959,"Top 10,000"
24680,Maria Bonomi,Maria,Bonomi,1935.0,"Meina, NO (IT)",,,Brazil,f,Post-War,Works on Paper,https://artfacts.net/artist/maria-bonomi/24680,"Top 10,000"
930140,Sónia Vaz Borges,Sónia Vaz,Borges,,,,,,f,,,https://artfacts.net/artist/sonia-vaz-borges/930140,"Top 10,000"
1225,Julia Bornefeld,Julia,Bornefeld,1963.0,"Kiel, Holstein, SH (DE)",,,Germany,f,Contemporary,"Painting, Sculpture",https://artfacts.net/artist/julia-bornefeld/1225,"Top 10,000"
992527,Alexandra Bravo,Alexandra,Bravo,1950.0,,,,Bolivia,f,Contemporary,,https://artfacts.net/artist/alexandra-bravo/992527,"Top 10,000"
23748,Victor Brecheret,Victor,Brecheret,1894.0,"Farnese, Viterbo (IT)",1955.0,"São Paulo, SP (BR)","['Italy', 'Brazil']",m,Modern,Sculpture,https://artfacts.net/artist/victor-brecheret/23748,"Top 10,000"
833698,Kateryna Buchatska,Kateryna,Buchatska,1987.0,Kyiv,,,Ukraine,f,Ultra-Contemporary,"Sculpture, Installation Art",https://artfacts.net/artist/kateryna-buchatska/833698,"Top 10,000"
274124,Alexander Burlaka,Alexander,Burlaka,1982.0,Kyiv,,,Ukraine,m,Ultra-Contemporary,"Photography, Installation Art, Architecture",https://artfacts.net/artist/alexander-burlaka/274124,"Top 10,000"
578533,Krasimira Butseva,Krasimira,Butseva,1994.0,,,,Bulgaria,f,Ultra-Contemporary,,https://artfacts.net/artist/krasimira-butseva/578533,"Top 10,000"
59638,Huguette Caland,Huguette,Caland,1931.0,"Beirut, LB",2019.0,"Beirut, LB",Lebanon,f,Post-War,Textile Art/Fiber Art,https://artfacts.net/artist/huguette-caland/59638,"Top 10,000"
286015,Sol Calero,Sol,Calero,1982.0,Caracas (VE),,,['Venezuela'],f,Ultra-Contemporary,,https://artfacts.net/artist/sol-calero/286015,"Top 10,000"
492778,Seba Calfuqueo,Seba,Calfuqueo,1991.0,Santiago de Chile (CL),,,['Chile'],n,Ultra-Contemporary,"Performance/Happening, Ceramic Art, Video installation, Photography, Installation Art, Video",https://artfacts.net/artist/seba-calfuqueo/492778,"Top 10,000"
845926,Simone Cangelosi,Simone,Cangelosi,,,,,,f,,,https://artfacts.net/artist/simone-cangelosi/845926,"Top 100,000"
73613,Eduardo Cardozo,Eduardo,Cardozo,1965.0,Montevideo (UY),,,Uruguay,m,Contemporary,,https://artfacts.net/artist/eduardo-cardozo/73613,"Top 10,000"
597354,Patrizia Casagranda,Patrizia,Casagranda,1979.0,Stuttgart,,,['Germany'],f,Ultra-Contemporary,Mixed Media,https://artfacts.net/artist/patrizia-casagranda/597354,"Top 10,000"
670886,Cesare Catania,Cesare,Catania,1979.0,,,,[],m,Ultra-Contemporary,"Painting, Sculpture",https://artfacts.net/artist/cesare-catania/670886,"Top 10,000"
1899,Maurizio Cattelan,Maurizio,Cattelan,1960.0,"Padova, PD (IT)",,,Italy,m,Contemporary,"Sculpture, Installation Art",https://artfacts.net/artist/maurizio-cattelan/1899,"Top 1,000"
523186,Elda Cerrato,Elda,Cerrato,1930.0,Asti (IT),,,Italy,f,Post-War,,https://artfacts.net/artist/elda-cerrato/523186,"Top 10,000"
353487,Kombo Chapfika,Kombo,Chapfika,,Harare,,,Zimbabwe,,,,https://artfacts.net/artist/kombo-chapfika/353487,"Top 100,000"
999373,Mohammed Chebaa,Mohammed,Chebaa,,,,,,m,,,https://artfacts.net/artist/mohammed-chebaa/999373,"Top 100,000"
916281,Julian Chehirian,Julian,Chehirian,,"Brooklyn, NY",,,United States,m,,,https://artfacts.net/artist/julian-chehirian/916281,"Top 10,000"
47311,Georgette Chen,Georgette,Chen,1907.0,Zejiang Province (CN),1993.0,Singapore (SG),China,,Modern,,https://artfacts.net/artist/georgette-chen/47311,"Top 10,000"
938818,Ryan Chetty,Ryan,Chetty,,,,,Seychelles,m,,,https://artfacts.net/artist/ryan-chetty/938818,"Top 10,000"
779398,Haji Chilonga,Haji,Chilonga,1969.0,,,,Tanzania,,Contemporary,,https://artfacts.net/artist/haji-chilonga/779398,"Top 100,000"
66135,Galileo Chini,Galileo,Chini,1873.0,"Firenze, FI (IT)",1956.0,"Firenze, FI (IT)",Italy,m,Impressionists and Post-Impressionistis,Painting,https://artfacts.net/artist/galileo-chini/66135,"Top 10,000"
220709,Kudzanai Chiurai,Kudzanai,Chiurai,1981.0,Harare,,,Zimbabwe,m,Ultra-Contemporary,Photography,https://artfacts.net/artist/kudzanai-chiurai/220709,"Top 10,000"
419574,Isaac Chong Wai,Isaac,Chong Wai,1990.0,Guangdong (CN),,,China,m,Ultra-Contemporary,,https://artfacts.net/artist/isaac-chong-wai/419574,"Top 10,000"
175940,Saloua Raouda Choucair,Saloua Raouda,Choucair,1916.0,Beirut (LB),,,Lebanon,f,Post-War,"Painting, Sculpture",https://artfacts.net/artist/saloua-raouda-choucair/175940,"Top 10,000"
371399,Chaouki Choukini,Chaouki,Choukini,1946.0,,,,,,Contemporary,Sculpture,https://artfacts.net/artist/chaouki-choukini/371399,"Top 10,000"
47313,Chua Mia Tee,,Chua Mia Tee,1931.0,"Shantou, Guangdong province (CN)",,,China,,Post-War,,https://artfacts.net/artist/chua-mia-tee/47313,"Top 10,000"
807937,Manauara Clandestina,Manauara,Clandestina,1992.0,"Belém, Pará",,,Brazil,f,Ultra-Contemporary,,https://artfacts.net/artist/manauara-clandestina/807937,"Top 10,000"
799230,River Claure,River,Claure,,,,,,m,,,https://artfacts.net/artist/river-claure/799230,"Top 10,000"
1002060,Elena Izcue Cobián,Elena Izcue,Cobián,,,,,,f,,,https://artfacts.net/artist/elena-izcue-cobian/1002060,"Top 100,000"
32966,Julia Codesido,Julia,Codesido,1892.0,,1979.0,,Peru,f,Modern,Painting,https://artfacts.net/artist/julia-codesido/32966,"Top 10,000"
999374,Pilot Tv Collective,Pilot Tv,Collective,,,,,,,,,https://artfacts.net/artist/pilot-tv-collective/999374,"Top 100,000"
118635,Liz Collins,Liz,Collins,1968.0,,,,United States,f,Contemporary,"Photography, Design",https://artfacts.net/artist/liz-collins/118635,"Top 10,000"
99163,Jaime Colson,Jaime,Colson,1901.0,,1975.0,,Dominican Republic,m,Modern,Painting,https://artfacts.net/artist/jaime-colson/99163,"Top 100,000"
4660,Aloïse Corbaz,Aloïse,Corbaz,1886.0,Lausanne (CH),1964.0,Gimel (CH),Switzerland,f,Modern,Works on Paper,https://artfacts.net/artist/aloise-corbaz/4660,"Top 10,000"
33147,Waldemar Cordeiro,Waldemar,Cordeiro,1925.0,Roma (IT),1973.0,"São Paulo, SP (BR)",Brazil,m,Post-War,"Painting, New Media Art",https://artfacts.net/artist/waldemar-cordeiro/33147,"Top 10,000"
417288,Monika Correa,Monika,Correa,1938.0,,,,India,f,Post-War,,https://artfacts.net/artist/monika-correa/417288,"Top 10,000"
434377,Beatriz Cortez,Beatriz,Cortez,1970.0,,,,"['United States', 'El Salvador']",f,Contemporary,,https://artfacts.net/artist/beatriz-cortez/434377,"Top 10,000"
33211,Olga Costa,Olga,Costa,1913.0,Leipzig (DE),1993.0,Guanajuato (MX),Mexico,f,Post-War,Painting,https://artfacts.net/artist/olga-costa/33211,"Top 10,000"
39742,Miguel Covarrubias,Miguel,Covarrubias,1904.0,Mexico City (MX),1957.0,,Mexico,m,Modern,"Painting, Works on Paper, Mural, Caricature",https://artfacts.net/artist/miguel-covarrubias/39742,"Top 10,000"
26697,Critical Art Ensemble  (CAE),,Critical Art Ensemble  (CAE),1987.0,(US),,,United States,g,Ultra-Contemporary,"New Media Art, Time-Based Media, Installation Art, BioArt, Tactical media",https://artfacts.net/artist/critical-art-ensemble-cae/26697,"Top 10,000"
1002055,Andrés Curruchich,Andrés,Curruchich,,,,,,m,,,https://artfacts.net/artist/andres-curruchich/1002055,"Top 100,000"
786940,Rosa Elena Curruchich,Rosa Elena,Curruchich,1958.0,,2005.0,,Guatemala,f,Contemporary,Painting,https://artfacts.net/artist/rosa-elena-curruchich/786940,"Top 10,000"
1002054,Victor Juan Cúnsolo,Victor Juan,Cúnsolo,,,,,,m,,,https://artfacts.net/artist/victor-juan-cunsolo/1002054,"Top 100,000"
919890,Daniil Revkovsky and Andriy Rachinsky,,Daniil Revkovsky and Andriy Rachinsky,,,,,Ukraine,d,,"Photography, Video, Conceptual Art",https://artfacts.net/artist/daniil-revkovsky-and-andriy-rachinsky/919890,"Top 10,000"
424148,Claudia De Leonardis,Claudia,De Leonardis,,,,,Italy,f,,,https://artfacts.net/artist/claudia-de-leonardis/424148,"Top 100,000"
49798,Filippo De Pisis,Filippo,De Pisis,1896.0,"Ferrara, FE (IT)",1956.0,"Milano, MI (IT)",Italy,m,Modern,Painting,https://artfacts.net/artist/filippo-de-pisis/49798,"Top 10,000"
58730,Pablo Delano,Pablo,Delano,1954.0,Puerto Rico,,Connecticut,,m,Contemporary,,https://artfacts.net/artist/pablo-delano/58730,"Top 10,000"
1002109,Thanassis Deligiannis,Thanassis,Deligiannis,,,,,,,,,https://artfacts.net/artist/thanassis-deligiannis/1002109,"Top 100,000"
980312,Bintou Dembélé,Bintou,Dembélé,1975.0,Brétigny-sur-Orge,,,France,m,Ultra-Contemporary,"Choreography, Dancer",https://artfacts.net/artist/bintou-dembele/980312,"Top 10,000"
29517,Denicolai & Provoost,,Denicolai & Provoost,1997.0,,,,"['Belgium', 'Italy']",d,Ultra-Contemporary,Installation Art,https://artfacts.net/artist/denicolai-provoost/29517,"Top 10,000"
792185,Aleksandar Denić,Aleksandar,Denić,1963.0,Belgrad,,,Serbia,m,Contemporary,,https://artfacts.net/artist/aleksandar-denic/792185,"Top 10,000"
16107,Di Cavalcanti,,Di Cavalcanti,1897.0,"Rio do Janeiro, RJ (BR)",1976.0,"Rio do Janeiro, RJ (BR)",Brazil,m,Modern,Painting,https://artfacts.net/artist/di-cavalcanti/16107,"Top 10,000"
860039,Alioune Diagne,Alioune,Diagne,1985.0,,,,"['France', 'Senegal']",,Ultra-Contemporary,,https://artfacts.net/artist/alioune-diagne/860039,"Top 10,000"
13407,Cícero Dias,Cícero,Dias,1907.0,"Jundiá, PE (BR)",2003.0,Paris (FR),Brazil,m,Modern,Painting,https://artfacts.net/artist/cicero-dias/13407,"Top 10,000"
855440,Giana De Dier,Giana De,Dier,1980.0,"Panama City, Panama",,,['Panama'],f,Ultra-Contemporary,Collage,https://artfacts.net/artist/giana-de-dier/855440,"Top 10,000"
86930,Ndidi Dike,Ndidi,Dike,1960.0,London,,,"['United Kingdom', 'Nigeria']",f,Contemporary,"Painting, Sculpture",https://artfacts.net/artist/ndidi-dike/86930,"Top 10,000"
1002121,Franck Dikisongele,Franck,Dikisongele,,,,,,m,,,https://artfacts.net/artist/franck-dikisongele/1002121,"Top 100,000"
205922,Disobedience Archive,,Disobedience Archive,,,,,,,,,https://artfacts.net/artist/disobedience-archive/205922,"Top 10,000"
945263,Jean Michel Dissake,Jean Michel,Dissake,1983.0,Yaoundé,,,Cameroon,m,Ultra-Contemporary,,https://artfacts.net/artist/jean-michel-dissake/945263,"Top 10,000"
266485,Juana Elena Diz,Juana Elena,Diz,1925.0,,,,,f,Post-War,,https://artfacts.net/artist/juana-elena-diz/266485,"Top 10,000"
570918,Andrii Dostliev,Andrii,Dostliev,1984.0,,,,Ukraine,m,Ultra-Contemporary,,https://artfacts.net/artist/andrii-dostliev/570918,"Top 10,000"
570919,Lia Dostlieva,Lia,Dostlieva,,,,,[],o,Ultra-Contemporary,,https://artfacts.net/artist/lia-dostlieva/570919,"Top 10,000"
136101,Saliba Douaihy,Saliba,Douaihy,1912.0,,1993.0,,,,Post-War,Painting,https://artfacts.net/artist/saliba-douaihy/136101,"Top 10,000"
461863,Dullah,,Dullah,1919.0,,1996.0,,Indonesia,,Post-War,,https://artfacts.net/artist/dullah/461863,"Top 10,000"
40257,Uzo Egonu,Uzo,Egonu,1931.0,Onitsha (NG),1996.0,London (UK),Nigeria,m,Post-War,Printmaking,https://artfacts.net/artist/uzo-egonu/40257,"Top 10,000"
32204,Mohammad Ehsai,Mohammad,Ehsai,1939.0,,,,Iran,m,Post-War,Calligraphy,https://artfacts.net/artist/mohammad-ehsai/32204,"Top 10,000"
126739,Aref El Rayess,Aref,El Rayess,1928.0,"Aley, Mount Lebanon, Lebanon",2004.0,,Lebanon,m,Post-War,"Painting, Works on Paper, Collage, Drawings, Sculpture",https://artfacts.net/artist/aref-el-rayess/126739,"Top 10,000"
180572,Ibrahim El-Salahi,Ibrahim,El-Salahi,1930.0,Omdurman (SD),,,Sudan,m,Post-War,Painting,https://artfacts.net/artist/ibrahim-el-salahi/180572,"Top 10,000"
473315,Irina Eldarova,Irina,Eldarova,1955.0,Moscow (RU),,,Russia,f,Contemporary,,https://artfacts.net/artist/irina-eldarova/473315,"Top 100,000"
86886,Ben Enwonwu,Ben,Enwonwu,1918.0,Onitsha (NG),1994.0,,Nigeria,m,Post-War,"Painting, Sculpture",https://artfacts.net/artist/ben-enwonwu/86886,"Top 10,000"
614,Max Ernst,Max,Ernst,1891.0,"Brühl, Rheinland, NW (DE)",1976.0,Paris (FR),Germany,m,Modern,"Painting, Works on Paper, Sculpture",https://artfacts.net/artist/max-ernst/614,Top 100
100308,Romany Eveleigh,Romany,Eveleigh,1934.0,London,2020.0,,United Kingdom,f,Post-War,,https://artfacts.net/artist/romany-eveleigh/100308,"Top 10,000"
999376,Hamed Ewais,Hamed,Ewais,,,,,,m,,,https://artfacts.net/artist/hamed-ewais/999376,"Top 100,000"
24308,Marcelo Expósito,Marcelo,Expósito,1966.0,Puertollano (ES),,,Spain,m,Contemporary,"Film, Video",https://artfacts.net/artist/marcelo-exposito/24308,"Top 10,000"
1002090,Alma Fakhre,Alma,Fakhre,,,,,"['Lebanon', 'Grenada']",f,,,https://artfacts.net/artist/alma-fakhre/1002090,"Top 100,000"
435433,Franck Fanny,Franck,Fanny,1970.0,,,,Ivory Coast,m,Contemporary,,https://artfacts.net/artist/franck-fanny/435433,"Top 10,000"
1002145,Adham Al Farsi,Adham Al,Farsi,,,,,Oman,m,,,https://artfacts.net/artist/adham-al-farsi/1002145,"Top 100,000"
244912,Simone Fattal,Simone,Fattal,1942.0,"Damascus, Syria",,,Syria,f,Post-War,Painting,https://artfacts.net/artist/simone-fattal/244912,"Top 1,000"
95896,Dumile Feni,Dumile,Feni,1942.0,(ZA),1991.0,,South Africa,m,Post-War,Painting,https://artfacts.net/artist/dumile-feni/95896,"Top 10,000"
957904,Rodrigue de Ferluc,Rodrigue de,Ferluc,,,,,,m,,,https://artfacts.net/artist/rodrigue-de-ferluc/957904,"Top 100,000"
588622,Alessandra Ferrini,Alessandra,Ferrini,1984.0,,,,Italy,f,Ultra-Contemporary,,https://artfacts.net/artist/alessandra-ferrini/588622,"Top 10,000"
219353,Cesare Ferro Milone,Cesare,Ferro Milone,1880.0,Turin (IT),1934.0,,Italy,m,Modern,,https://artfacts.net/artist/cesare-ferro-milone/219353,"Top 100,000"
100679,Claire Fontaine,Claire,Fontaine,2004.0,Paris (FR),,,France,"['f', 'g']",Ultra-Contemporary,"Sculpture, Installation Art",https://artfacts.net/artist/claire-fontaine/100679,"Top 1,000"
48482,Ines Fontenla,Ines,Fontenla,1950.0,Buenos Aires,,,Argentina,f,Contemporary,,https://artfacts.net/artist/ines-fontenla/48482,"Top 10,000"
19823,Raquel Forner,Raquel,Forner,1902.0,Buenos Aires (AR),1988.0,Buenos Aires (AR),Argentina,f,Modern,Painting,https://artfacts.net/artist/raquel-forner/19823,"Top 10,000"
57784,Simone Forti,Simone,Forti,1935.0,Florence (IT),,,United States,f,Post-War,Performance/Happening,https://artfacts.net/artist/simone-forti/57784,"Top 1,000"
576618,Louis Fratino,Louis,Fratino,1993.0,"Annapolis, MD (US)",,,United States,m,Ultra-Contemporary,"Drawings, Printmaking, Lithography",https://artfacts.net/artist/louis-fratino/576618,"Top 10,000"
202786,Danielle Freakley,Danielle,Freakley,1982.0,,,,Australia,f,Ultra-Contemporary,,https://artfacts.net/artist/danielle-freakley/202786,"Top 10,000"
1002153,Vânia Gala,Vânia,Gala,,,,,,,,,https://artfacts.net/artist/vania-gala/1002153,"Top 100,000"
101403,María Galindo,María,Galindo,1964.0,La Paz (BO),,,Bolivia,f,Contemporary,,https://artfacts.net/artist/maria-galindo/101403,"Top 10,000"
36967,Sandra Gamarra,Sandra,Gamarra,1972.0,Lima (PE),,,Peru,f,Contemporary,Painting,https://artfacts.net/artist/sandra-gamarra/36967,"Top 10,000"
34541,Paolo Gasparini,Paolo,Gasparini,1934.0,Gorizia (IT),,,Italy,m,Post-War,Photography,https://artfacts.net/artist/paolo-gasparini/34541,"Top 10,000"
337001,François-Xavier Gbré,François-Xavier,Gbré,1978.0,Lille (FR),,,France,m,Ultra-Contemporary,Photography,https://artfacts.net/artist/francois-xavier-gbre/337001,"Top 10,000"
804463,Juliette George,Juliette,George,1966.0,Paris,,,France,f,Contemporary,,https://artfacts.net/artist/juliette-george/804463,"Top 10,000"
1002105,Michele Gervasuti,Michele,Gervasuti,,,,,,f,,,https://artfacts.net/artist/michele-gervasuti/1002105,"Top 100,000"
504639,Humberto Giangrandi,Humberto,Giangrandi,1943.0,Bologna,,,Italy,m,Post-War,,https://artfacts.net/artist/humberto-giangrandi/504639,"Top 10,000"
664827,Niki Giannari,Niki,Giannari,,,,,,f,,"Time-Based Media, Film",https://artfacts.net/artist/niki-giannari/664827,"Top 100,000"
79913,Jeffrey Gibson,Jeffrey,Gibson,1972.0,"Colorado Springs, CO (US)",,,United States,m,Contemporary,Painting,https://artfacts.net/artist/jeffrey-gibson/79913,"Top 1,000"
4410,Madge Gill,Madge,Gill,1882.0,"London, England (UK)",1961.0,,United Kingdom,f,Modern,Painting,https://artfacts.net/artist/madge-gill/4410,"Top 10,000"
577959,Marlene Gilson,Marlene,Gilson,,,,,,f,,,https://artfacts.net/artist/marlene-gilson/577959,"Top 10,000"
1002104,Joseph Ibongo Gilungula,Joseph Ibongo,Gilungula,,,,,,m,,,https://artfacts.net/artist/joseph-ibongo-gilungula/1002104,"Top 100,000"
625994,Luigi Domenico Gismondi,Luigi Domenico,Gismondi,,,,,,m,,,https://artfacts.net/artist/luigi-domenico-gismondi/625994,"Top 10,000"
13144,Domenico Gnoli,Domenico,Gnoli,1934.0,,1970.0,New York (US),['Italy'],m,Post-War,"Painting, Works on Paper",https://artfacts.net/artist/domenico-gnoli/13144,"Top 10,000"
