source,target,weight
611339,805572,12
611339,827766,11
611339,943986,11
611797,628104,14
612060,699717,14
612508,613613,20
61257,659024,11
61257,665000,11
61257,673653,12
61257,735544,13
61257,74847,11
61257,753174,11
61257,753401,14
61257,774826,11
61257,774833,11
61257,805249,11
61257,805267,11
61257,805578,11
61257,806483,13
61257,806509,11
61257,806537,11
61257,806592,11
61257,807518,11
61257,891465,14
61257,940188,11
613218,747731,11
61349,684887,17
61349,84567,21
613803,625781,11
613924,817264,12
61397,642905,22
61397,877357,23
614301,690632,11
614585,725558,11
614585,75233,11
614585,804153,11
614585,805761,13
614585,814860,11
614585,842433,11
614826,822024,14
615135,633089,11
615182,685826,13
616983,94431,12
617529,617641,18
617529,61860,11
617529,62841,11
617529,62944,11
617529,642194,12
617529,664813,19
617529,664814,19
617529,664985,18
617529,665000,15
617529,665088,17
617529,665090,18
617529,671587,11
617529,691455,15
617529,691658,14
617529,712149,15
617529,712422,15
617529,712850,19
617529,712857,24
617529,712905,17
617529,717268,19
617529,717282,17
617529,744748,19
617529,744753,15
617529,744770,14
617529,744789,19
617529,753415,13
617529,753418,11
617529,774800,14
617529,774802,15
617529,774816,17
617529,774826,13
617529,774833,12
617529,776366,11
617529,777820,13
617529,778600,15
617529,788485,11
617529,796632,23
617529,797050,16
617529,797051,16
617529,797055,16
617529,801145,15
617529,801298,19
617529,801308,21
617529,801374,14
617529,805578,12
617529,805583,12
617529,806502,15
617529,806518,14
617529,806537,17
617529,806544,11
617529,806598,11
617529,806898,17
617529,806908,12
617529,807322,16
617529,807518,13
617529,811070,17
617529,811074,15
617529,811077,14
617529,811717,16
617529,823599,11
617529,830428,17
617529,830430,14
617529,830437,14
617529,847820,18
617529,860702,18
617529,860705,21
617529,889311,15
617529,895209,11
617529,895210,12
617529,895317,17
617529,895319,20
617529,929094,18
617529,934488,11
617529,937473,13
617529,966766,13
617529,979325,21
617529,991544,14
617529,992643,17
617641,62841,11
617641,62944,11
617641,63083,11
617641,642194,13
617641,664813,20
617641,664814,20
617641,664985,23
617641,665000,23
617641,665006,15
617641,665088,22
617641,665090,20
617641,671587,15
617641,673653,13
617641,691455,16
617641,691658,16
617641,712149,17
617641,712422,23
617641,712850,20
617641,712857,17
617641,712905,15
617641,717268,18
617641,717282,15
617641,744748,20
617641,744753,23
617641,744770,16
617641,744789,21
617641,753164,11
617641,753415,14
617641,753418,11
617641,756326,12
617641,774800,11
617641,774802,15
617641,774816,18
617641,774826,13
617641,774833,18
617641,777681,11
617641,778600,14
617641,790024,11
617641,796632,18
617641,797050,17
617641,797051,16
617641,797055,22
617641,801145,14
617641,801298,18
617641,801308,18
617641,801374,17
617641,804496,13
617641,805237,14
617641,805238,11
617641,805578,14
617641,805583,18
617641,805666,11
617641,805740,11
617641,806502,17
617641,806509,11
617641,806518,17
617641,806537,20
617641,806544,13
617641,806592,13
617641,806598,12
617641,806628,11
617641,806632,12
617641,806898,20
617641,806908,14
617641,806919,11
617641,807322,21
617641,807492,15
617641,807518,15
617641,807524,12
617641,811070,19
617641,811072,12
617641,811074,16
617641,811077,21
617641,811163,12
617641,811717,15
617641,81525,12
617641,823599,13
617641,830428,14
617641,830430,13
617641,830437,18
617641,833539,13
617641,837782,11
617641,847820,20
617641,849948,11
617641,860702,20
617641,860705,19
617641,860967,12
617641,889311,18
617641,895209,13
617641,895317,18
617641,895319,18
617641,901523,11
617641,91392,11
617641,929094,19
617641,934488,11
617641,937473,13
617641,937660,13
617641,940188,11
617641,966766,13
617641,979325,20
617641,981431,13
617641,991544,16
617641,992643,16
617666,665014,12
618162,642757,14
618432,69834,12
61860,633321,21
61860,63510,14
61860,65135,11
61860,677680,13
61860,712857,11
61860,717308,12
61860,753415,11
61860,778600,11
61860,79171,17
61860,796632,11
61860,801298,12
61860,801308,11
61860,806598,11
61860,806898,11
61860,806908,12
61860,806919,14
61860,807322,12
61860,811717,12
61860,831117,11
61860,85037,12
61860,85078,11
61860,855090,12
61860,860702,11
61860,862678,13
61860,879239,12
61860,900177,12
61860,934050,11
61860,943678,11
61860,957266,11
61860,966766,12
61860,979325,11
618883,621665,14
618883,627898,11
618883,654864,15
618883,690483,15
618883,739807,11
618883,739840,13
618883,740259,11
618883,740262,13
618883,740274,13
618883,740276,11
618883,740518,11
618883,740521,11
618883,740522,11
618883,741940,12
618883,742243,19
618883,812473,11
619690,639837,11
619690,651678,14
620313,652880,13
620313,678110,12
620313,734439,11
620313,747694,11
620930,719612,19
621185,652880,11
621185,714957,15
621185,747596,13
621185,747600,11
621185,747655,13
621185,753419,11
621185,802171,12
621185,802264,13
621185,802696,12
621185,802709,11
621185,802829,12
621185,802868,11
621185,803234,11
621185,803249,12
621185,803475,12
621185,803629,11
621185,804470,15
621185,805234,11
621185,805567,12
621185,805568,15
621185,805732,11
621185,805740,11
621185,806491,11
621185,806524,13
621185,807525,13
621185,876364,11
621665,627898,12
621665,632277,15
621665,64983,11
621665,654864,24
621665,690483,22
621665,703411,12
621665,739807,14
621665,739840,16
621665,740259,14
621665,740262,17
621665,740263,15
621665,740274,16
621665,740276,15
621665,740518,15
621665,740520,14
621665,740521,15
621665,740522,11
621665,741769,12
621665,741786,11
621665,741797,11
621665,741860,11
621665,741940,18
621665,742243,14
621665,742424,11
621665,742432,13
621665,76406,11
621665,812473,13
621733,633319,13
621733,633325,13
621733,664355,12
621733,7099,11
621733,731076,11
621733,817062,11
622348,673484,11
622477,784225,11
622480,734419,15
622480,734548,12
622480,85027,13
62296,74847,11
624349,669179,12
624349,689760,11
624747,773887,11
624747,797640,11
624747,805252,13
624747,805727,11
624747,839748,11
624775,758678,12
624775,863192,12
624775,870227,12
624775,879242,12
624775,889667,12
624775,898919,12
624775,917012,12
624986,624987,17
624986,624990,17
624987,624990,17
625253,65280,11
62547,805727,11
62547,863591,11
625483,984453,14
625956,854876,11
626438,626445,14
626438,705104,11
626609,626675,12
626654,660513,11
626654,685365,24
627032,627203,14
627032,652880,13
627032,678110,13
627032,714957,13
627032,721297,12
627032,734439,12
627032,747694,11
627032,768827,12
627032,772999,11
627032,77840,11
627032,805567,11
627032,805757,11
627032,806523,11
627032,811695,14
627032,882834,12
627203,650611,11
627203,652880,14
627203,678110,17
627203,714957,13
627203,721297,13
627203,734439,16
627203,747694,12
627203,75105,12
627203,753419,12
627203,768827,11
627203,768841,12
627203,772994,12
627203,772999,11
627203,77840,12
627203,804470,11
627203,805567,14
627203,805568,13
627203,805757,15
627203,806523,13
627203,811695,15
627203,882834,14
627203,957295,13
627203,991128,12
627315,634437,12
627315,669513,11
627315,714957,11
627898,654864,12
627898,690483,12
627898,740262,11
627898,741940,12
627898,742243,11
62841,62944,30
62841,63012,11
62841,665088,12
62841,712149,11
62841,753418,15
62841,756326,11
62841,796632,13
62841,801298,14
62841,801308,11
62841,801374,13
62841,802264,12
62841,802709,12
62841,803068,11
62841,803249,11
62841,805583,12
62841,805740,12
62841,806491,11
62841,806544,12
62841,806898,14
62841,807322,11
62841,807492,12
62841,807525,12
62841,811072,11
62841,812393,11
62841,818974,12
62841,866603,12
62841,876364,12
62841,889311,11
62841,895319,11
62841,929094,13
62841,966766,12
62841,979325,12
628714,654260,11
628714,655431,11
628714,658971,11
628714,714957,15
628833,714957,13
628910,801267,11
62932,652880,11
62932,678110,13
62932,714957,13
62932,734439,12
62932,805757,12
62944,63012,11
62944,665088,12
62944,712149,11
62944,753418,15
62944,756326,11
62944,796632,13
62944,801298,14
62944,801308,11
62944,801374,13
62944,802264,12
62944,802709,12
62944,803068,11
62944,803249,11
62944,805583,12
62944,805740,12
62944,806491,11
62944,806544,12
62944,806898,14
62944,807322,11
62944,807492,12
62944,807525,12
62944,811072,11
62944,812393,11
62944,818974,12
62944,866603,12
62944,876364,12
62944,889311,11
62944,895319,11
62944,929094,13
62944,966766,12
62944,979325,12
629488,731007,20
629566,63835,15
629566,66105,13
629566,669440,15
629566,701693,16
629566,767937,15
629566,82591,11
629566,858391,12
629566,858471,13
629566,858475,13
629566,86664,13
629566,932576,11
629566,9350,13
629566,943885,18
629566,960185,16
629721,784225,11
629721,804030,13
629721,804496,11
62981,714957,14
630058,651449,16
630058,651711,16
630058,654299,14
630058,758316,11
63012,876370,12
630281,657348,11
630281,805252,11
630281,857542,12
630419,710093,13
630419,805727,11
63083,642194,12
63083,665000,11
63083,665088,12
63083,671587,14
63083,717268,12
63083,717308,13
63083,744753,12
63083,753164,12
63083,753415,14
63083,753418,11
63083,774833,12
63083,778600,11
63083,788485,12
63083,797051,11
63083,797055,11
63083,801145,12
63083,801298,11
63083,801308,11
63083,801374,11
63083,805557,11
63083,805578,12
63083,806502,17
63083,806518,11
63083,806537,12
63083,806898,13
63083,807492,13
63083,807518,11
63083,811074,12
63083,811077,13
63083,823599,11
63083,855090,13
63083,889311,11
63083,909847,15
63083,940188,12
63083,992643,13
630838,672148,14
630838,717623,14
630838,734430,15
630838,793265,11
630838,806617,11
630838,806643,16
63181,63510,19
631842,714957,11
632277,654864,15
632277,690483,14
632277,739840,13
632277,740262,14
632277,740263,14
632277,740274,13
632277,740276,11
632277,740518,11
632277,740520,11
632277,740521,11
632277,741769,11
632277,741940,15
632277,742411,12
632277,742432,13
633319,633325,12
633319,636002,11
633319,664355,14
633319,7099,13
633319,731076,12
633319,817062,11
633321,63510,12
633321,743432,11
633321,745495,12
633321,822024,12
633321,865001,11
633321,869719,11
633321,874701,14
633325,664355,14
633325,731076,13
633330,664329,13
633607,688462,14
633607,822024,11
634105,664818,14
634105,712866,12
634105,729877,14
634105,777678,12
634105,777684,12
634105,811072,11
634105,812393,11
634105,860967,11
634105,909847,11
634105,937660,11
634437,669513,11
634437,743401,12
634514,79666,11
634543,804519,11
63467,668666,15
634682,645825,12
63510,95082,11
63532,98333,18
636002,664355,12
636002,731076,11
636434,714957,12
636434,719484,13
636434,734384,11
636816,774060,11
636816,816466,11
636816,840387,11
636822,636827,25
636822,66917,11
636822,948236,11
636827,66917,11
636827,948236,11
636861,94434,11
636861,948236,11
637478,714957,11
637513,762125,14
637513,841109,13
637513,910801,11
638086,677680,11
638086,678495,23
638086,70849,11
638086,70859,11
63835,66105,17
63835,669440,19
63835,701693,19
63835,738104,12
63835,767937,16
63835,858391,18
63835,858471,17
63835,858475,17
63835,86664,17
63835,867844,13
63835,9350,17
63835,943885,17
63835,960185,21
638839,966572,16
639689,848739,14
639716,95082,13
639726,719481,11
639784,639837,13
639784,734548,13
639837,651678,11
639837,734548,14
639837,744655,13
639837,744656,13
639964,795023,11
639964,795030,12
641337,841086,11
641343,641346,14
641903,820448,11
642194,665006,14
642194,673653,11
642194,691658,11
642194,712857,11
642194,716615,11
642194,717268,12
642194,73214,11
642194,744753,13
642194,744770,11
642194,753415,11
642194,753418,12
642194,774826,14
642194,774833,12
642194,777681,12
642194,777684,11
642194,796632,11
642194,797051,13
642194,797055,11
642194,801145,14
642194,801298,12
642194,801308,12
642194,801374,13
642194,805238,12
642194,805249,11
642194,805578,11
642194,805583,13
642194,806502,15
642194,806509,11
642194,806518,15
642194,806537,11
642194,806642,11
642194,806898,13
642194,806908,12
642194,807492,16
642194,807518,12
642194,811072,13
642194,811074,13
642194,812393,14
642194,823599,12
642194,85037,11
642194,860705,12
642194,889311,16
642194,895319,12
642194,898479,12
642194,909847,11
642194,929094,12
642194,940188,11
642194,979325,12
642194,992643,11
642198,642249,25
642198,642259,25
642198,642261,24
642198,642262,25
642198,642264,25
642198,642268,25
642198,642272,25
642198,642274,25
642198,642278,25
642198,642279,25
642198,642280,25
642198,642284,25
642198,642285,25
642198,642286,25
642198,642287,25
642198,642289,25
642198,644294,12
642198,76434,14
642203,950219,18
642249,642259,25
642249,642261,24
642249,642262,25
642249,642264,25
642249,642268,25
642249,642272,25
642249,642274,25
642249,642278,25
642249,642279,25
642249,642280,25
642249,642284,25
642249,642285,25
642249,642286,25
642249,642287,25
642249,642289,25
642249,644294,12
642249,76434,14
642259,642261,24
642259,642262,25
642259,642264,25
642259,642268,25
642259,642272,25
642259,642274,25
642259,642278,25
642259,642279,25
642259,642280,25
642259,642284,25
642259,642285,25
642259,642286,25
642259,642287,25
642259,642289,25
642259,644294,12
642259,76434,14
642261,642262,24
642261,642264,24
642261,642268,24
642261,642272,24
642261,642274,24
642261,642278,24
642261,642279,24
642261,642280,24
642261,642284,24
642261,642285,24
642261,642286,24
642261,642287,24
642261,642289,24
642261,644294,11
642261,76434,13
642262,642264,25
642262,642268,25
642262,642272,25
642262,642274,25
642262,642278,25
642262,642279,25
642262,642280,25
642262,642284,25
642262,642285,25
642262,642286,25
642262,642287,25
642262,642289,25
642262,644294,12
642262,76434,14
642264,642268,25
642264,642272,25
642264,642274,25
642264,642278,25
642264,642279,25
642264,642280,25
642264,642284,25
642264,642285,25
642264,642286,25
642264,642287,25
642264,642289,25
642264,644294,12
642264,76434,14
642268,642272,25
642268,642274,25
642268,642278,25
642268,642279,25
642268,642280,25
642268,642284,25
642268,642285,25
642268,642286,25
642268,642287,25
642268,642289,25
642268,644294,12
642268,76434,14
642272,642274,25
642272,642278,25
642272,642279,25
642272,642280,25
642272,642284,25
642272,642285,25
642272,642286,25
642272,642287,25
642272,642289,25
642272,644294,12
642272,76434,14
642274,642278,25
642274,642279,25
642274,642280,25
642274,642284,25
642274,642285,25
642274,642286,25
642274,642287,25
642274,642289,25
642274,644294,12
642274,76434,14
642278,642279,25
642278,642280,25
642278,642284,25
642278,642285,25
642278,642286,25
642278,642287,25
642278,642289,25
642278,644294,12
642278,76434,14
642279,642280,25
642279,642284,25
642279,642285,25
642279,642286,25
642279,642287,25
642279,642289,25
642279,644294,12
642279,76434,14
642280,642284,25
642280,642285,25
642280,642286,25
642280,642287,25
642280,642289,25
642280,644294,12
642280,76434,14
642284,642285,25
642284,642286,25
642284,642287,25
642284,642289,25
642284,644294,12
642284,76434,14
642285,642286,25
642285,642287,25
642285,642289,25
642285,644294,12
642285,76434,14
642286,642287,25
642286,642289,25
642286,644294,12
642286,76434,14
642287,642289,25
642287,644294,12
642287,76434,14
642289,644294,12
642289,76434,14
64230,75529,12
642310,714953,12
642310,950321,12
642329,66308,11
642329,670771,11
642329,677873,13
642329,677874,13
642329,677875,13
642329,677876,13
642329,682825,11
642329,705720,12
642329,714953,15
642329,714957,14
642329,719415,12
642329,725779,11
642329,729317,11
642329,734384,16
642329,734543,13
642329,747659,13
642329,747661,13
642329,747662,13
642329,747663,13
642329,75233,14
642329,754996,14
642329,773681,14
642329,784933,11
642329,802134,17
642329,802140,11
642329,802145,16
642329,802183,13
642329,802200,13
642329,802229,11
642329,802311,12
642329,802495,11
642329,802851,13
642329,803216,11
642329,803232,14
642329,803359,13
642329,803463,13
642329,803605,12
642329,804519,14
642329,805094,11
642329,806649,11
642329,806659,11
642329,806906,11
642329,814860,18
642329,831634,11
642329,842433,12
642329,868351,11
642329,883692,12
642329,890233,11
642329,897538,11
642329,950321,13
642329,95535,13
642334,656902,11
642334,670043,12
642388,714953,12
642388,950219,12
642883,752810,11
642904,98093,15
642905,877357,22
642907,705104,11
642926,787532,12
643741,867989,11
64425,714941,12
64432,991111,12
64432,994881,11
645128,858391,12
646760,714945,13
646760,714957,19
647263,664411,13
648250,685791,14
648250,747731,11
648250,784225,11
648250,815622,18
648304,66917,13
648304,673484,16
648304,701213,12
648304,745876,12
648304,752810,13
648304,753307,14
648304,754131,12
648304,804505,12
648304,820660,11
648304,820671,11
648304,948236,13
64844,78102,23
648672,727136,11
648672,869327,14
64947,714941,12
649554,826700,17
64983,654864,11
64983,690483,11
64983,694795,11
64983,703411,11
64983,741940,11
64983,760607,11
64983,760609,11
64983,760611,11
64983,760613,11
64983,76406,24
64983,86508,13
64983,871085,12
65001,65002,16
65001,78890,16
65001,82067,16
65002,78890,16
65002,82067,16
650146,784225,12
650146,804024,11
650146,805743,11
650146,805773,12
650319,827766,12
650319,844536,11
650611,678110,12
650611,734439,11
650611,811695,11
65078,70233,15
65078,70234,15
65078,70239,15
65078,70241,15
650821,687804,13
651150,693112,11
651150,695753,11
651150,714941,11
651150,714957,11
651150,801145,11
651150,801310,11
651150,805252,11
651150,876370,13
651321,682825,15
651321,711169,11
651321,714945,12
651321,714947,12
651321,714957,16
651321,747659,11
651321,747661,11
651321,747662,11
651321,747663,11
651321,758503,11
651321,76080,12
651321,802696,11
651321,803234,12
651321,803350,13
651321,804470,11
651321,805252,13
651321,805269,12
651321,805732,12
651321,805769,12
651321,806491,11
651321,827673,11
651321,876370,11
651321,883319,11
651321,946734,12
651321,99801,11
65135,671587,11
65135,692831,11
65135,73578,11
65135,753418,12
65135,806919,11
65135,85078,28
651449,651711,25
651945,714941,13
651945,747753,11
651945,753064,11
651945,803068,11
651945,803644,12
651945,822288,11
651945,846318,11
651945,869614,14
651945,876364,12
651945,958385,12
651945,962243,11
65280,734419,18
65280,734548,11
65280,73737,15
65280,78765,14
65280,856101,14
65280,936320,11
652880,659006,11
652880,660486,12
652880,678110,20
652880,714957,19
652880,721297,14
652880,734439,19
652880,742313,11
652880,747596,12
652880,747655,14
652880,747688,11
652880,747694,17
652880,747705,12
652880,747710,11
652880,747713,12
652880,753419,13
652880,768827,14
652880,768881,11
652880,772994,14
652880,772999,14
652880,773912,11
652880,77840,14
652880,802264,12
652880,802355,11
652880,802829,11
652880,802868,13
652880,803249,12
652880,803629,12
652880,804470,12
652880,805567,16
652880,805568,13
652880,805740,11
652880,805757,17
652880,806523,13
652880,806524,11
652880,807525,11
652880,811695,17
652880,882834,13
652880,957295,11
652880,991128,14
653559,657110,13
653559,714957,11
653565,653566,27
653565,653567,27
653565,653568,27
653565,653569,27
653565,653570,27
653565,657110,11
653565,677807,12
653565,714957,19
653565,747655,11
653565,747686,12
653565,747728,11
653565,747729,11
653565,747730,11
653565,747997,19
653565,773309,11
653565,802881,11
653565,805567,12
653565,805738,16
653566,653567,27
653566,653568,27
653566,653569,27
653566,653570,27
653566,657110,11
653566,677807,12
653566,714957,19
653566,747655,11
653566,747686,12
653566,747728,11
653566,747729,11
653566,747730,11
653566,747997,19
653566,773309,11
653566,802881,11
653566,805567,12
653566,805738,16
653567,653568,27
653567,653569,27
653567,653570,27
653567,657110,11
653567,677807,12
653567,714957,19
653567,747655,11
653567,747686,12
653567,747728,11
653567,747729,11
653567,747730,11
653567,747997,19
653567,773309,11
653567,802881,11
653567,805567,12
653567,805738,16
653568,653569,27
653568,653570,27
653568,657110,11
653568,677807,12
653568,714957,19
653568,747655,11
653568,747686,12
653568,747728,11
653568,747729,11
653568,747730,11
653568,747997,19
653568,773309,11
653568,802881,11
653568,805567,12
653568,805738,16
653569,653570,27
653569,657110,11
653569,677807,12
653569,714957,19
653569,747655,11
653569,747686,12
653569,747728,11
653569,747729,11
653569,747730,11
653569,747997,19
653569,773309,11
653569,802881,11
653569,805567,12
653569,805738,16
653570,657110,11
653570,677807,12
653570,714957,19
653570,747655,11
653570,747686,12
653570,747728,11
653570,747729,11
653570,747730,11
653570,747997,19
653570,773309,11
653570,802881,11
653570,805567,12
653570,805738,16
65377,66741,19
65377,80536,14
65377,91747,24
65377,97295,11
65395,65425,27
65395,65450,27
65395,73578,14
65395,78691,27
654049,655431,11
654049,685642,12
654049,714957,16
654049,760948,12
654049,760949,11
654049,760950,12
654049,760951,12
654049,760952,12
654049,760953,12
654052,655415,14
654052,655431,13
654052,659810,14
654052,685642,17
654052,714957,17
654052,802881,11
654052,805738,11
654052,950321,13
654053,654055,11
654053,654203,13
654055,784230,12
654055,943986,13
654152,654231,13
654152,747731,11
654152,943991,13
654165,747731,11
654165,784225,11
654165,805262,12
654165,805557,11
654165,805563,14
654165,805743,11
654165,806528,11
654203,747728,12
654203,747729,12
654203,747730,12
654203,747731,12
654203,806594,11
654203,993662,13
654231,747731,17
654231,784225,11
654231,804030,11
654231,805259,12
654231,943991,18
65425,65450,27
65425,73578,14
65425,78691,27
654260,655431,12
654260,655502,11
654260,656800,11
654260,657093,11
654260,658971,16
654260,658982,12
654260,658992,12
654260,658997,12
654260,659000,12
654260,659002,12
654260,659675,16
654260,659810,12
654260,670061,21
654260,685642,11
654260,714957,19
654260,802881,13
654260,803460,12
654260,950321,13
654299,758316,11
654321,749436,11
654321,836761,11
654336,685791,11
65450,73578,14
65450,78691,27
654832,714957,20
654832,747655,11
654864,690483,23
654864,703411,12
654864,739807,15
654864,739840,17
654864,740259,15
654864,740262,17
654864,740263,15
654864,740274,17
654864,740276,16
654864,740518,16
654864,740520,15
654864,740521,16
654864,740522,12
654864,741769,12
654864,741786,11
654864,741797,11
654864,741860,11
654864,741940,18
654864,742243,15
654864,742424,11
654864,742432,13
654864,76406,11
654864,812473,14
655022,681349,18
655193,677680,11
655411,705104,11
655415,655431,19
655415,656800,13
655415,656812,14
655415,658971,12
655415,659810,16
655415,685642,15
655415,714957,18
655415,950321,14
655431,655502,12
655431,656800,16
655431,656812,15
655431,657093,11
655431,658971,15
655431,658982,11
655431,658992,11
655431,658997,11
655431,659000,11
655431,659002,11
655431,659675,13
655431,659810,15
655431,670061,12
655431,685642,14
655431,714957,19
655431,950321,15
655502,658971,11
655502,659675,13
655502,659810,11
655502,950321,13
655674,658473,12
655674,714954,12
655674,950321,13
655724,714957,11
655724,950321,12
656800,656812,16
656800,657093,11
656800,658971,14
656800,659810,15
656800,685642,12
656800,714957,15
656800,950321,14
656812,657093,13
656812,658971,15
656812,659810,12
656812,714957,13
656812,950321,11
657093,658971,14
657093,659675,11
657093,670061,12
657093,714957,12
657110,714957,15
657348,695753,14
657348,773887,11
657348,795418,11
657348,797640,11
657348,805252,13
657348,805727,12
657348,827411,12
657348,839748,11
657348,857542,11
657348,863591,11
657348,923692,11
657441,657469,11
657441,759518,13
657509,970628,11
658253,819425,13
658253,871819,11
658253,878388,11
658473,659675,12
658473,670061,11
658473,714954,12
658482,943986,11
658862,701659,11
658971,659675,15
658971,659810,13
658971,670061,15
658971,685642,12
658971,714954,11
658971,714957,17
658971,802881,13
658971,950321,11
658982,658992,26
658982,658997,26
658982,659000,26
658982,659002,26
658982,659810,12
658982,670061,12
658982,685642,13
658982,714957,22
658982,773309,12
658982,802875,11
658982,802881,15
658982,805738,16
658982,947252,11
658992,658997,26
658992,659000,26
658992,659002,26
658992,659810,12
658992,670061,12
658992,685642,13
658992,714957,22
658992,773309,12
658992,802875,11
658992,802881,15
658992,805738,16
658992,947252,11
658997,659000,26
658997,659002,26
658997,659810,12
658997,670061,12
658997,685642,13
658997,714957,22
658997,773309,12
658997,802875,11
658997,802881,15
658997,805738,16
658997,947252,11
659000,659002,26
659000,659810,12
659000,670061,12
659000,685642,13
659000,714957,22
659000,773309,12
659000,802875,11
659000,802881,15
659000,805738,16
659000,947252,11
659002,659810,12
659002,670061,12
659002,685642,13
659002,714957,22
659002,773309,12
659002,802875,11
659002,802881,15
659002,805738,16
659002,947252,11
659006,660486,13
659006,669852,12
659006,670770,12
659006,685615,11
659006,685651,13
659006,685655,11
659006,714941,13
659006,714957,21
659006,729335,11
659006,73082,11
659006,747197,11
659006,747596,16
659006,747600,11
659006,747654,11
659006,747655,17
659006,747666,13
659006,747701,12
659006,747713,12
659006,747746,11
659006,747753,15
659006,753030,11
659006,753419,11
659006,758043,11
659006,758503,11
659006,773303,11
659006,773912,11
659006,796429,11
659006,802171,12
659006,802264,11
659006,802339,12
659006,802355,13
659006,802696,11
659006,802709,11
659006,802829,12
659006,802854,11
659006,802868,11
659006,803078,14
659006,803471,12
659006,803475,11
659006,803517,15
659006,803629,12
659006,803644,13
659006,804470,13
659006,805107,11
659006,805237,12
659006,805567,14
659006,805568,12
659006,805578,12
659006,805732,14
659006,805740,13
659006,805769,12
659006,806491,11
659006,806523,13
659006,806524,11
659006,807525,12
659006,876364,12
659006,946715,11
659006,950166,11
659024,671604,11
659024,673653,13
659024,673656,11
659024,685828,11
659024,687691,11
659024,735544,16
659024,745876,11
659024,747708,11
659024,753138,14
659024,753150,11
659024,753174,11
659024,753401,14
659024,800125,11
659024,803624,13
659024,805249,13
659024,805267,11
659024,805268,12
659024,805557,12
659024,805572,15
659024,806502,11
659024,806642,13
659024,807492,11
659024,807518,13
659024,827766,12
659024,90622,11
659024,940188,11
659024,943986,11
659024,960506,11
659386,714957,11
659675,670061,17
659675,714954,12
659675,714957,16
659675,950321,13
659810,670061,11
659810,685642,18
659810,714957,20
659810,803460,12
659810,950321,17
66021,928676,15
660221,678962,24
660221,725642,24
660221,755318,24
66036,734312,11
660486,669852,12
660486,678110,11
660486,685615,14
660486,685651,12
660486,685655,15
660486,714945,13
660486,714957,24
660486,734384,14
660486,734439,12
660486,747197,12
660486,747596,17
660486,747600,17
660486,747655,15
660486,747694,12
660486,747753,14
660486,758043,11
660486,76316,11
660486,768831,11
660486,768881,11
660486,773303,18
660486,773681,11
660486,773912,11
660486,796429,13
660486,802134,14
660486,802140,16
660486,802171,15
660486,802183,15
660486,802229,14
660486,802264,15
660486,802308,13
660486,802339,16
660486,802355,15
660486,802696,16
660486,802709,15
660486,802747,16
660486,802829,14
660486,802851,16
660486,802854,12
660486,802868,15
660486,802877,12
660486,803068,13
660486,803078,11
660486,803249,14
660486,803250,12
660486,803360,15
660486,803363,15
660486,803411,13
660486,803412,11
660486,803471,13
660486,803475,13
660486,803516,15
660486,803517,12
660486,803596,11
660486,803629,11
660486,803644,11
660486,803651,11
660486,804470,11
660486,805094,13
660486,805096,11
660486,805234,12
660486,805269,11
660486,805567,11
660486,805568,13
660486,805593,14
660486,805732,16
660486,805740,12
660486,805769,11
660486,806491,15
660486,806523,12
660486,806524,13
660486,806648,11
660486,806659,12
660486,806911,12
660486,807525,13
660486,861483,12
660486,876364,12
660486,886794,14
660486,950166,12
660504,680603,15
660513,685365,11
660557,745876,11
660572,665125,11
660572,726716,11
660572,760054,11
660572,764899,11
660572,815867,11
660572,815868,11
660572,863191,11
660572,987493,11
660843,714941,12
660843,714957,11
660843,729335,11
660843,747746,13
660843,753150,13
660843,805268,12
660843,807492,11
660843,820107,13
660843,861218,11
66105,66585,11
66105,669440,15
66105,701693,14
66105,738104,11
66105,767937,11
66105,858391,17
66105,858471,16
66105,858475,16
66105,86664,22
66105,867844,13
66105,9350,22
66105,943885,14
66105,960185,16
6614,677808,13
6614,762932,11
6614,773887,15
6614,795418,11
6614,797640,13
6614,805252,13
6614,805727,13
6614,827411,11
6614,839748,14
6614,863591,12
6614,883319,12
6614,946734,11
661659,696708,21
661659,743823,19
661659,830771,15
661937,920006,14
66202,83225,13
662131,726716,11
662131,815867,11
662131,815868,11
662131,828087,11
662131,861337,11
662131,862419,11
662185,685522,15
66287,82169,14
66287,99205,15
66308,714953,12
66308,754996,11
66350,745380,13
66350,745909,11
66350,745911,14
66350,987300,12
66350,991178,15
66365,783591,18
66365,844364,11
663733,788450,13
663733,813942,13
663733,868201,12
663733,970598,12
664043,664044,18
664043,692484,18
664043,727997,18
664043,854876,13
664044,692484,18
664044,727997,18
664044,854876,13
664125,701659,14
664125,717308,12
664125,776366,11
664125,777820,12
664125,804505,11
664125,828848,13
664125,840387,13
664125,85037,11
664125,855090,12
664125,898479,11
664298,664301,17
664355,731076,13
664638,703411,11
664813,664814,27
664813,664985,22
664813,665000,18
664813,665088,20
664813,665090,26
664813,671587,13
664813,671604,11
664813,673653,12
664813,691455,18
664813,691658,12
664813,712149,13
664813,712422,19
664813,712850,27
664813,712857,22
664813,712905,22
664813,717268,20
664813,717282,16
664813,744748,27
664813,744753,18
664813,744770,13
664813,744789,27
664813,753415,15
664813,756326,11
664813,774800,14
664813,774802,19
664813,774816,25
664813,774826,12
664813,774833,15
664813,776366,12
664813,777820,13
664813,778600,14
664813,796632,22
664813,797050,16
664813,797051,17
664813,797055,19
664813,801298,18
664813,801308,16
664813,801374,13
664813,805583,14
