person_id,person_name,role,event_year,event_title,event_id,event_type,tipo
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Belgio,8773,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Brasile,8774,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Canada,8775,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Cecoslovacchia,8776,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Cile,8777,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Cipro,8787,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Columbia,8788,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Corea,8789,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Cuba,8790,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Danimarca,8826,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Ecuador,8827,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Finlandia,8828,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Francia,8829,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Germania,8831,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Giappone,8832,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Grecia,8844,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Gran Bretagna,8843,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Guatemala,8845,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - India,8846,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Irlanda,8847,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Israele,8848,section,annali_arti_visive
377286,Federico Brook,Commissario,1972,Grafica d'oggi - Italia,8849,section,annali_arti_visive
377286,Federico Brook,Commissario,1986,Partecipazioni nazionali: Istituto Italo-Latino Americano,5931,section,annali_arti_visive
377286,Federico Brook,Commissario,1988,Partecipazioni nazionali: IILA - Istituto Italo-Latino Americano,5955,section,annali_arti_visive
377286,Federico Brook,Commissario,1990,Partecipazioni nazionali: IILA-Istituto Italo-Latino Americano,6072,section,annali_arti_visive
417509,Pauline Boudry,Artista,2019,Salon Suisse: s l o w (Evento collaterale),1560,event,annali_arti_visive
414473,Cyprien Gaillard,Partecipante,2010,La sostenibile leggerezza dell’essere. La metafora dello spazio 2 (Evento Collaterale),550,event,annali_architettura
391676,Ragnar Kjartansson,Interprete,2013,"Performance ""S. S. Hangover"" (Eventi durante vernice)",796,event,annali_arti_visive
532249,Mónica  de Miranda,Curatore,2024,Partecipazioni nazionali: Portogallo - GREENHOUSE,8739,section,annali_arti_visive
266488,János Pásztor,Commissario,1932,Partecipazioni nazionali: Ungheria,4316,section,annali_arti_visive
424806,Javier Balmaseda,Curatore,2017,Partecipazioni nazionali: Andorra - Murmuri,6197,section,annali_arti_visive
389762,Tono Zancanaro,Architetto,2008,"""La città dell'Uomo"". Verso una città eco-sostenibile: a misura d'uomo (evento collaterale)",346,event,annali_architettura
389762,Tono Zancanaro,Partecipante,2010,Oltre il Giardino - Un Giardino Globale (Evento Collaterale),551,event,annali_architettura
462132,Ettore Zorzi,Comitato Direttivo,1930,17. Esposizione Biennale Internazionale d'Arte,3,manifestazione,annali_arti_visive
496157,Bonnie Ora Sherk,Relatore,2017,"Tavola Aperta - Bonnie Ora Sherk, Marie Voignier",1354,event,annali_arti_visive
462123,Oumvertos Argyros,Commissario,1934,Partecipazioni nazionali: Grecia,4241,section,annali_arti_visive
462123,Oumvertos Argyros,Commissario,1936,Partecipazioni nazionali: Grecia,4308,section,annali_arti_visive
377360,Piero Dorazio,Architetto,2008,"""La città dell'Uomo"". Verso una città eco-sostenibile: a misura d'uomo (evento collaterale)",346,event,annali_architettura
377360,Piero Dorazio,Sottocommissione per le arti figurative,1970,35. Biennale Internazionale d'Arte,236,manifestazione,annali_arti_visive
365831,Antonella Soldaini,Curatore,2001,Alighiero Boetti. Niente da vedere niente da nascondere (Iniziativa Ministero Beni e Attività Culturali),1912,section,annali_arti_visive
365831,Antonella Soldaini,Curatore associato,2005,Francesco Vezzoli: Trilogia della morte (evento nell'ambito)),166,event,annali_arti_visive
365831,Antonella Soldaini,Assistente del curatore,1997,47. Esposizione Internazionale d'Arte,247,manifestazione,annali_arti_visive
513186, Invenzione Tapiro,Progetto grafico,1984,"41. Esposizione Internazionale d'Arte: Arte e Arti, Attualità e Storia",241,manifestazione,annali_arti_visive
513186, Invenzione Tapiro,Progetto grafico,1985,Terza Mostra Internazionale di Architettura : Progetto Venezia,91,manifestazione,annali_architettura
513186, Invenzione Tapiro,Progetto grafico,1986,4. Mostra Internazionale di Architettura: Hendrik Petrus Berlage. Disegni,93,manifestazione,annali_architettura
513186, Invenzione Tapiro,Progetto grafico,1986,42. Esposizione Internazionale d'Arte : arte e scienza,242,manifestazione,annali_arti_visive
513186, Invenzione Tapiro,Progetto grafico,1988,43. Esposizione Internazionale d'Arte : il luogo degli artisti,243,manifestazione,annali_arti_visive
424534,Vlastimil Rada,Commissario aggiunto,1956,Partecipazioni nazionali: Cecoslovacchia,5049,section,annali_arti_visive
382726,José Ramón Zaragoza,Organizzazione,1932,Partecipazioni nazionali: Spagna,4174,section,annali_arti_visive
424814,Khaled Ramadan,Curatore,2013,Partecipazioni nazionali : Maldive - Portable Nation: Disappearance as Work in Progress – Approaches to Ecological Romanticism,3047,section,annali_arti_visive
424814,Khaled Ramadan,Partecipante,2015,In the Eye of the Thunderstorm: Effervescent Practices from the Arab World & South Asia (Evento Collaterale),1095,event,annali_arti_visive
382912,Willem Boshoff,Artista,2001,Authentic / Ex-centric: Africa in and out of Africa (evento a latere),246,event,annali_arti_visive
356335,Bill Viola,Artista,1995,Edgard Varèse / Bill Viola (concerto patrocinato),1533,event,annali_arti_visive
356335,Bill Viola,Autore,1995,Concert & film (Evento),1395,event,annali_arti_visive
356335,Bill Viola,Artista,2007,Ocean Without a Shore (Evento Collaterale),69,event,annali_arti_visive
356335,Bill Viola,Artista,2011,Pino Pascali. Ritorno a Venezia / Puglia Arte Contemporanea (Evento Collaterale),590,event,annali_arti_visive
453347,Sumi Yazuo,Artista,2007,P³ Performative-Paper-Project (Evento Collaterale),70,event,annali_arti_visive
369738,Renato Meneghetti,Partecipante,2010,Culture_Nature. green ethics – habitat - environment (Evento Collaterale),540,event,annali_architettura
366311,Sisto Dalla Palma,Segretario Generale,1979,Mostra Internazionale del Cinema,51,manifestazione,annali_cinema
366311,Sisto Dalla Palma,Segretario Generale,1979,Musica '79 : Festival Internazionale di Musica Contemporanea - Mitologie : convivenze di musica e mitologia,196,manifestazione,annali_musica
366311,Sisto Dalla Palma,Segretario Generale,1979,Venezia e lo spazio scenico,442,manifestazione,annali_teatro
366311,Sisto Dalla Palma,Segretario Generale,1980,Mostra Internazionale del Cinema,53,manifestazione,annali_cinema
366311,Sisto Dalla Palma,Segretario Generale,1980,Musica '80,197,manifestazione,annali_musica
366311,Sisto Dalla Palma,Segretario Generale,1980,Prima Mostra Internazionale di Architettura: La Presenza del Passato,87,manifestazione,annali_architettura
366311,Sisto Dalla Palma,Segretario Generale,1980,39. Biennale arti visive 1980,52,manifestazione,annali_arti_visive
366311,Sisto Dalla Palma,Segretario Generale,1980,Il Tempo del Museo Venezia,439,manifestazione,altro
366311,Sisto Dalla Palma,Direttore del Settore Progetti Speciali,1980,Il Tempo del Museo Venezia,439,manifestazione,altro
366311,Sisto Dalla Palma,Segretario Generale,1980,Cronografie,499,manifestazione,altro
366311,Sisto Dalla Palma,Direttore del Settore Progetti Speciali,1980,Cronografie,499,manifestazione,altro
366311,Sisto Dalla Palma,Segretario Generale,1981,Mostra Internazionale del Cinema,54,manifestazione,annali_cinema
366311,Sisto Dalla Palma,Segretario Generale,1981,Festival Internazionale di Musica Contemporanea : dopo l'avanguardia : Prospettive musicali intorno agli anni '80,199,manifestazione,annali_musica
366311,Sisto Dalla Palma,Segretario Generale,1981,Il consumo culturale : una storia degli italiani dal '45 ai giorni nostri ,511,manifestazione,altro
366311,Sisto Dalla Palma,Direttore del Settore Progetti Speciali,1981,Il consumo culturale : una storia degli italiani dal '45 ai giorni nostri ,511,manifestazione,altro
366311,Sisto Dalla Palma,Segretario Generale,1982,Mostra Internazionale del Cinema,55,manifestazione,annali_cinema
366311,Sisto Dalla Palma,Segretario Generale,1982,Seconda Mostra Internazionale di Architettura: Architettura nei Paesi islamici,90,manifestazione,annali_architettura
366311,Sisto Dalla Palma,Segretario Generale,1982,40. Esposizione Internazionale d'Arte: arti visive '82,240,manifestazione,annali_arti_visive
366311,Sisto Dalla Palma,Direttore del Settore Arti Visive,1982,40. Esposizione Internazionale d'Arte: arti visive '82,240,manifestazione,annali_arti_visive
366311,Sisto Dalla Palma,Segretario Generale,1982,Numero e suono,200,manifestazione,annali_musica
366311,Sisto Dalla Palma,Segretario Generale,1983,40. Mostra Internazionale del Cinema,56,manifestazione,annali_cinema
366311,Sisto Dalla Palma,Segretario Generale,1983,"Festival Internazionale di Musica Contemporanea: Webern, cento anni",201,manifestazione,annali_musica
393016,Josef Jarema,Ordinatore,1948,Partecipazioni nazionali: Polonia - Jan Cybis,4800,section,annali_arti_visive
393016,Josef Jarema,Ordinatore,1948,Partecipazioni nazionali: Polonia - Tytus Czyzewski,8231,section,annali_arti_visive
393016,Josef Jarema,Giuria Internazionale di Premiazione,1948,24. Biennale di Venezia,227,manifestazione,annali_arti_visive
382714,Carlo Wostry,Commissione ordinatrice,1922,Mostra individuale di Umberto Veruda - Sala 29,2101,section,annali_arti_visive
496184,Peter Miller,Relatore,2017,Tavola Aperta - Peter Miller,1315,event,annali_arti_visive
433568,David Smith,Relatore,2018,Meetings on Architecture: Communicating Architecture,1602,event,annali_architettura
425242,Luigi Saporito,Collegio dei Sindaci,1979,Venezia e lo spazio scenico,442,manifestazione,annali_teatro
425242,Luigi Saporito,Collegio dei Sindaci,1980,Prima Mostra Internazionale di Architettura: La Presenza del Passato,87,manifestazione,annali_architettura
425242,Luigi Saporito,Collegio dei Sindaci,1980,Il Tempo del Museo Venezia,439,manifestazione,altro
425242,Luigi Saporito,Collegio dei Sindaci,1981,Il consumo culturale : una storia degli italiani dal '45 ai giorni nostri ,511,manifestazione,altro
425242,Luigi Saporito,Collegio dei Sindaci,1982,Seconda Mostra Internazionale di Architettura: Architettura nei Paesi islamici,90,manifestazione,annali_architettura
425242,Luigi Saporito,Collegio dei Sindaci,1982,40. Esposizione Internazionale d'Arte: arti visive '82,240,manifestazione,annali_arti_visive
386376,Domenico Cucchiari,Relatore,1932,Primo congresso internazionale d'arte contemporanea,1730,event,annali_arti_visive
417510,Renate Lorenz,Artista,2019,Salon Suisse: s l o w (Evento collaterale),1560,event,annali_arti_visive
414477, GELITIN,Artista,2011,Japanther (Evento durante vernice),728,event,annali_arti_visive
365675,Willie Doherty,Artista,2007,Willie Doherty (Evento Collaterale),80,event,annali_arti_visive
442340,Davide Giordano,Presidenza,1922,13. Esposizione Internazionale d'Arte della Città di Venezia,223,manifestazione,annali_arti_visive
442340,Davide Giordano,Presidenza,1924,14. Esposizione Internazionale d'Arte della Città di Venezia,224,manifestazione,annali_arti_visive
532250,Sónia  Vaz Borges,Curatore,2024,Partecipazioni nazionali: Portogallo - GREENHOUSE,8739,section,annali_arti_visive
365669,Monica Bonvicini,Artista,2009,Venezia Salva. Omaggio a Simone Weil (Evento Collaterale),478,event,annali_arti_visive
365669,Monica Bonvicini,Artista,2011,"Conversazione ""Tintoretto alla Biennale"" (Eventi durante vernice)",732,event,annali_arti_visive
365669,Monica Bonvicini,Artista,2011,Glasstress 2011 (Evento Collaterale),577,event,annali_arti_visive
367236,Paola Gandolfi,Artista,2009,Venezia Salva. Omaggio a Simone Weil (Evento Collaterale),478,event,annali_arti_visive
382703,Matthieu Wiegman,Commissario,1948,Partecipazioni nazionali: Paesi Bassi,4797,section,annali_arti_visive
389230,Kiki Smith,Artista,2003,The snow show: Venice (Extra 50),1207,event,annali_arti_visive
389230,Kiki Smith,Artista,2005,Homespun Tales - Kiki Smith (evento nell'ambito),171,event,annali_arti_visive
389230,Kiki Smith,Relatore,2017,Tavola Aperta - Kiki Smith,1293,event,annali_arti_visive
389230,Kiki Smith,Artista,2019,Artists Need to Create on the Same Scale that Society Has the Capacity to Destroy: Mare Nostrum (Evento collaterale),1545,event,annali_arti_visive
389230,Kiki Smith,Relatore,2023,"Il vetro: un materiale dell’arte, una storia attraverso le Biennali",2395,event,manifestazioni_asac
425073,Francesc Torres,Artista,2013,25 % : Catalonia at Venice (Evento Collaterale),747,event,annali_arti_visive
425073,Francesc Torres,Artista,2019,Catalonia in Venice_To Lose Your Head (idols) (Evento collaterale),1548,event,annali_arti_visive
379379,Clemente Pugliese Levi,Accettazione,1922,13. Esposizione Internazionale d'Arte della Città di Venezia,223,manifestazione,annali_arti_visive
356840,Andy Warhol,Artista,2011,Venice in Venice: Glow and Reflection – Venice California Art from 1960 to the Present (Evento Collaterale),596,event,annali_arti_visive
406569,Philippe Comar,Consulente del direttore,1995,Identità e alterità: figure del corpo 1895-1995 - Ritratti di gruppo,7887,section,annali_arti_visive
496165,Erika Verzutti,Relatore,2017,Tavola Aperta - Erika Verzutti,1335,event,annali_arti_visive
452220,Sadik Kwaish Alfraji,Partecipante,2015,In the Eye of the Thunderstorm: Effervescent Practices from the Arab World & South Asia (Evento Collaterale),1095,event,annali_arti_visive
414506,James Turrell,Artista,2011,Venice in Venice: Glow and Reflection – Venice California Art from 1960 to the Present (Evento Collaterale),596,event,annali_arti_visive
418162,Juhani Linnovaara,Commissione di selezione,1972,Partecipazioni nazionali: Finlandia,5552,section,annali_arti_visive
420945,Fabio Mauri,Artista,2003,Fabio Mauri (Extra 50),1202,event,annali_arti_visive
389894,Otto Fischer,Artista,2013,Overplay (Evento Collaterale),771,event,annali_arti_visive
416341,Serhat Kiraz,Artista,1997,Modernities & Memories Recent Works from the Islamic World (Mostra patrocinata),409,event,annali_arti_visive
381353,Adolfo Apolloni,Decorazione,1903,Sala del Lazio,2055,section,annali_arti_visive
381353,Adolfo Apolloni,Commissario,1905,Sala regionale italiana: Lazio - Sala XXXII,2228,section,annali_arti_visive
381353,Adolfo Apolloni,Commissario,1905,Sala regionale italiana: Sala del Lazio - Sala XXXI,2227,section,annali_arti_visive
419570,Giulio Marchetti,Artista,1932,Mostra delle opere dei Concorsi per il decennale della marcia su Roma,1731,event,annali_arti_visive
466065,Michael Compton,Curatore,1980,L'arte negli anni Settanta,5666,section,annali_arti_visive
466065,Michael Compton,Curatore,1980,L'arte negli anni Settanta - Film/video: film e videoproduzioni di artisti che lavorano in performance,6529,section,annali_arti_visive
466065,Michael Compton,Curatore,1980,L'arte negli anni Settanta - Film/video: mostre televisive di Gerry Schum,6528,section,annali_arti_visive
466065,Michael Compton,Curatore,1980,L'arte negli anni Settanta - Film/video: documentazione,6527,section,annali_arti_visive
466065,Michael Compton,Commissione per le Arti Visive,1980,39. Biennale arti visive 1980,52,manifestazione,annali_arti_visive
384459,James Lee Byars,Artista,1975,James Lee Byars does the Holy Ghost,1854,event,annali_arti_visive
384459,James Lee Byars,Artista,1993,La vostra presenza è l'arte più bella,1218,event,annali_arti_visive
384459,James Lee Byars,Partecipante,2017,"James Lee Byars, The Golden Tower (Evento collaterale)",1243,event,annali_arti_visive
384459,James Lee Byars,Artista,2019,The Death of James Lee Byars (Evento collaterale),1561,event,annali_arti_visive
376573,Vittorio Cavalleri,Accettazione,1922,13. Esposizione Internazionale d'Arte della Città di Venezia,223,manifestazione,annali_arti_visive
381208,Man Calin,Commissario,2003,Partecipazioni nazionali: Romania - Alteridem.exe_2,1746,section,annali_arti_visive
381208,Man Calin,Curatore,2003,Partecipazioni nazionali: Romania - Alteridem.exe_2,1746,section,annali_arti_visive
365891,Fabrizio Plessi,Artista,1995,"Ex Machina, connected isolation (Evento, Partecipazione nazionale Belgio)",1394,event,annali_arti_visive
365891,Fabrizio Plessi,Artista,2001,Plessi WATERFIRE (evento a latere),253,event,annali_arti_visive
365891,Fabrizio Plessi,Architetto,2008,"""La città dell'Uomo"". Verso una città eco-sostenibile: a misura d'uomo (evento collaterale)",346,event,annali_architettura
365891,Fabrizio Plessi,Artista,2009,L'Anima della Pietra (1995-2009) (Evento Collaterale),460,event,annali_arti_visive
365891,Fabrizio Plessi,Partecipante,2017,Man as Bird: Images of Journeys (Evento collaterale),1245,event,annali_arti_visive
365343,Marco Giusti,Artista,2011,Pino Pascali. Ritorno a Venezia / Puglia Arte Contemporanea (Evento Collaterale),590,event,annali_arti_visive
365343,Marco Giusti,"Curatori Retrospettiva ""Storia Segreta del Cinema Italiano - Il Western all'italiana""",2007,64. Mostra Internazionale d'Arte Cinematografica,275,manifestazione,annali_cinema
532118,Bárbara  Sánchez-Kane,Artista,2024,Prêt-à-Patria di Bárbara Sánchez-Kane (Programma performance),2450,event,annali_arti_visive
392983,Ernst Morgenthaler,Commissario,1952,Partecipazioni nazionali: Svizzera,4726,section,annali_arti_visive
392983,Ernst Morgenthaler,Giuria Internazionale di Premiazione,1952,26. Biennale di Venezia,229,manifestazione,annali_arti_visive
371922,Adriano Donaggio,Consiglio Direttivo,1997,54. Mostra Internazionale d’Arte Cinematografica,70,manifestazione,annali_cinema
371922,Adriano Donaggio,Consiglio Direttivo,1997,47. Esposizione Internazionale d'Arte,247,manifestazione,annali_arti_visive
378653,Pawel Althamer,Artista,2003,The snow show: Venice (Extra 50),1207,event,annali_arti_visive
386533,Béla Dery,Commissario,1928,Partecipazioni nazionali: Ungheria,4176,section,annali_arti_visive
386533,Béla Dery,Organizzazione,1930,Partecipazioni nazionali: Ungheria,4075,section,annali_arti_visive
312831,Mario Martone,Giuria Venezia 52,1995,52. Mostra Internazionale d’Arte Cinematografica,68,manifestazione,annali_cinema
312831,Mario Martone,Giuria Venezia 68,2011,68. Mostra Internazionale d'Arte Cinematografica,359,manifestazione,annali_cinema
368303,Lorenzo Capellini,Relatore,2022,Giornata di studio dedicata a Maurizio Scaparro,2166,event,manifestazioni_asac
378768,Thea Djordjadze,Artista,2003,Absolut Generations (Extra 50),1191,event,annali_arti_visive
372755,Franz West,Artista,2003,Performance Radio Arte Mobile - Zerynthia (Utopia Station),1468,event,annali_arti_visive
387461,Maria Nordman,Interprete,1997,"Performance ""Azione/interazione"" (Eventi vernice)",1523,event,annali_arti_visive
384898,Paolo Ceccarelli,Consiglio Direttivo,1988,45. Mostra Internazionale del Cinema,61,manifestazione,annali_cinema
384898,Paolo Ceccarelli,Consiglio Direttivo,1988,43. Esposizione Internazionale d'Arte : il luogo degli artisti,243,manifestazione,annali_arti_visive
384898,Paolo Ceccarelli,Consiglio Direttivo,1989,46. Mostra Internazionale d’Arte Cinematografica,62,manifestazione,annali_cinema
384898,Paolo Ceccarelli,Consiglio Direttivo,1990,47. Mostra Internazionale d'Arte Cinematografica,63,manifestazione,annali_cinema
384898,Paolo Ceccarelli,Consiglio Direttivo,1990,44. Esposizione Internazionale d'Arte : Dimensione Futuro - L'artista e lo Spazio,244,manifestazione,annali_arti_visive
384898,Paolo Ceccarelli,Consiglio Direttivo,1991,48. Mostra Internazionale d'Arte Cinematografica,64,manifestazione,annali_cinema
384898,Paolo Ceccarelli,Consiglio Direttivo,1991,Quinta Mostra Internazionale di Architettura,94,manifestazione,annali_architettura
384898,Paolo Ceccarelli,Consiglio Direttivo,1992,49. Mostra Internazionale d’Arte Cinematografica,65,manifestazione,annali_cinema
384898,Paolo Ceccarelli,Consiglio Direttivo,1992,Architettura e Spazio Sacro nella Modernità,441,manifestazione,altro
503603,Daniela Ortiz,Artista,2019,Catalonia in Venice_To Lose Your Head (idols) (Evento collaterale),1548,event,annali_arti_visive
414398,Hassan Khan,Relatore,2011,"Conversazione ""illumiNATIONS?"" (Evento)",735,event,annali_arti_visive
414398,Hassan Khan,Relatore,2017,Tavola Aperta - Hassan Khan,1348,event,annali_arti_visive
414398,Hassan Khan,Giuria Internazionale,2011,54. Esposizione Internazionale d'Arte : ILLUMInazioni,349,manifestazione,annali_arti_visive
394369,Orazio Amato,Relatore,1932,Primo congresso internazionale d'arte contemporanea,1730,event,annali_arti_visive
386053,Barry Flanagan,Partecipante,2015,The Dialogue of Fire. Ceramic and Glass Masters from Barcelona to Venice (Evento Collaterale),1111,event,annali_arti_visive
384942,Alessandro Mendini,Curatore,1980,L'oggetto banale,3371,section,annali_architettura
384942,Alessandro Mendini,Artista,1993,Swatchanschauung,1217,event,annali_arti_visive
384942,Alessandro Mendini,Curatore,2006,METRÓ-POLIS: la sfida del trasporto su ferro per la riqualificazione urbana e territoriale a Napoli e in Campania (iniziativa partner),222,event,annali_architettura
384942,Alessandro Mendini,Partecipante,2006,METRÓ-POLIS: la sfida del trasporto su ferro per la riqualificazione urbana e territoriale a Napoli e in Campania (iniziativa partner),222,event,annali_architettura
384942,Alessandro Mendini,Architetto,2008,"""La città dell'Uomo"". Verso una città eco-sostenibile: a misura d'uomo (evento collaterale)",346,event,annali_architettura
384942,Alessandro Mendini,Partecipante,2010,Oltre il Giardino - Un Giardino Globale (Evento Collaterale),551,event,annali_architettura
496003,Lee Wan,Relatore,2017,Tavola Aperta - Lee Wan,1303,event,annali_arti_visive
466750,Arturo Carlo Quintavalle,Commissario,1993,Muri di carta,6154,section,annali_arti_visive
466750,Arturo Carlo Quintavalle,Commissione per le Arti Visive,1982,40. Esposizione Internazionale d'Arte: arti visive '82,240,manifestazione,annali_arti_visive
466750,Arturo Carlo Quintavalle,Giuria,1995,46. Esposizione Internazionale d'Arte,248,manifestazione,annali_arti_visive
386582,Francesco Galante,Accettazione,1922,13. Esposizione Internazionale d'Arte della Città di Venezia,223,manifestazione,annali_arti_visive
384500,Ignacio Zuloaga,Commissario,1905,Sala internazionale - Sala XIX,2218,section,annali_arti_visive
384500,Ignacio Zuloaga,Commissario,1905,Sala internazionale - Sala XIV,2213,section,annali_arti_visive
384500,Ignacio Zuloaga,Commissario,1905,Sala internazionale - Sala V,2205,section,annali_arti_visive
384500,Ignacio Zuloaga,Commissario,1905,Sala internazionale - Sala XVII,2216,section,annali_arti_visive
384500,Ignacio Zuloaga,Commissario,1905,Sala internazionale - Sala XVI,2215,section,annali_arti_visive
384500,Ignacio Zuloaga,Commissario,1905,Sala internazionale - Sala IV,2203,section,annali_arti_visive
390302,Manfredo Massironi,Partecipante,2012,Programmare l’arte. Olivetti e le Neoavanguardie cinetiche (Evento Collaterale),706,event,annali_architettura
383385,Georgina Starr,Artista,2001,The Bunny Lake Collection (Performance),1448,event,annali_arti_visive
424973,Peng Lu,Curatore,2009,Venice International University A Gift to Marco Polo: Arte Contemporanea della Cina (Evento Collaterale),479,event,annali_arti_visive
424973,Peng Lu,Curatore,2013,Passage to History: Twenty Years of La Biennale di Venezia and Chinese Contemporary Art (Evento Collaterale),772,event,annali_arti_visive
380928,António Ole,Curatore,2015,Partecipazioni nazionali: Angola - On Ways of Travelling,3487,section,annali_arti_visive
374307,Ferdinand Kitt,Commissario aggiunto,1966,Partecipazioni nazionali: Austria,5470,section,annali_arti_visive
374307,Ferdinand Kitt,Relatore,1932,Primo congresso internazionale d'arte contemporanea,1730,event,annali_arti_visive
388774,Gaetano Moretti,Decorazione,1903,Sala lombarda,2038,section,annali_arti_visive
388774,Gaetano Moretti,Commissario,1905,"Sala regionale italiana: Sale lombarde - Sale XXVI, XXVII",2224,section,annali_arti_visive
388774,Gaetano Moretti,Commissario,1907,Sala italiana: Lombardia,2301,section,annali_arti_visive
388774,Gaetano Moretti,Commissario,1907,Sala italiana: Saletta lombarda,2299,section,annali_arti_visive
388774,Gaetano Moretti,Commissario,1907,Sala italiana: Sala lombarda,2302,section,annali_arti_visive
388774,Gaetano Moretti,Commissario,1907,Sala italiana: Lombardia (bianco e nero),2300,section,annali_arti_visive
388774,Gaetano Moretti,Commissario,1912,Mostra retrospettiva di Tranquillo Cremona,2474,section,annali_arti_visive
388774,Gaetano Moretti,Commissione per gli acquisti ufficiali,1907,7. Esposizione Internazionale d'Arte della Città di Venezia,218,manifestazione,annali_arti_visive
376041,Alighiero Boetti,Artista,1997,Artisti per Sarajevo (Mostra patrocinata),398,event,annali_arti_visive
379017,Arata Isozaki,Commissario,1996,Partecipazioni nazionali: Giappone - Fractures,3304,section,annali_architettura
379017,Arata Isozaki,Commissario,2000,Partecipazioni nazionali: Giappone - La città delle ragazze,3224,section,annali_architettura
379017,Arata Isozaki,Commissario,2002,Partecipazioni nazionali: Giappone - Le vie del Kanji: creare un linguaggio architettonico nell'area culturale del Kanji,3170,section,annali_architettura
379017,Arata Isozaki,Architetto,1996,Radicals. Architettura e design 1960-75 (Eventi speciali),869,event,annali_architettura
379017,Arata Isozaki,Architetto,2003,The snow show: Venice (Extra 50),1207,event,annali_arti_visive
379017,Arata Isozaki,Giuria Concorso Internazionale per il nuovo Palazzo del Cinema,1991,Quinta Mostra Internazionale di Architettura,94,manifestazione,annali_architettura
379017,Arata Isozaki,Giuria Concorso Internazionale “Una Porta per Venezia”,1991,Quinta Mostra Internazionale di Architettura,94,manifestazione,annali_architettura
379017,Arata Isozaki,Giuria Venice Prize,1991,Quinta Mostra Internazionale di Architettura,94,manifestazione,annali_architettura
379017,Arata Isozaki,Commissione di esperti,1996,6. Mostra Internazionale di Architettura : Sensori del futuro. L’architetto come sismografo,95,manifestazione,annali_architettura
379017,Arata Isozaki,Giuria Internazionale,2010,12. Mostra Internazionale di Architettura : People meet in Architecture,343,manifestazione,annali_architettura
496040,Sebastián Díaz Morales,Relatore,2017,Tavola Aperta - Sebastián Díaz Morales,1311,event,annali_arti_visive
403143,Gianni Emilio Simonetti,Esecuzione,1993,Variation III,1232,event,annali_arti_visive
524480, Warmichacha,Curatore,2022,Partecipazioni nazionali: Bolivia - Wara Wara Jawira,7786,section,annali_arti_visive
376625,Emilio Gola,Decorazione,1903,Sala lombarda,2038,section,annali_arti_visive
376625,Emilio Gola,Commissario,1905,"Sala regionale italiana: Sale lombarde - Sale XXVI, XXVII",2224,section,annali_arti_visive
376625,Emilio Gola,Commissario,1907,Sala italiana: Lombardia,2301,section,annali_arti_visive
376625,Emilio Gola,Commissario,1907,Sala italiana: Saletta lombarda,2299,section,annali_arti_visive
376625,Emilio Gola,Commissario,1907,Sala italiana: Sala lombarda,2302,section,annali_arti_visive
376625,Emilio Gola,Commissario,1907,Sala italiana: Lombardia (bianco e nero),2300,section,annali_arti_visive
376723,Gaetano Previati,Commissario,1907,Sala internazionale - L'Arte del Sogno,2307,section,annali_arti_visive
376723,Gaetano Previati,Accettazione,1901,4. Esposizione Internazionale d'Arte della Città di Venezia,215,manifestazione,annali_arti_visive
424754,Imran Qureshi,Artista,2009,"Divano Orientale-Occidentale. Arte contemporanea dall'Afghanistan, Iran e Pakistan (Evento Collaterale)",450,event,annali_arti_visive
377506,Miguel Ocampo,Commissario,1956,Partecipazioni nazionali: Argentina,5026,section,annali_arti_visive
377506,Miguel Ocampo,Commissario,1958,Partecipazioni nazionali: Argentina,5119,section,annali_arti_visive
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1978,38. Esposizione Internazionale d'Arte: dalla natura all'arte dall'arte alla natura,239,manifestazione,annali_arti_visive
425241,Filippo Alfano D'Andrea,Collegio dei Sindaci,1979,Venezia e lo spazio scenico,442,manifestazione,annali_teatro
