Artist_URI,Wikidata_ID,Artist_Name,Gender,Birthplace,Deathplace,Birthdate,Deathdate,Nationality,Work_Location_English,Start_Date,End_Date,VB_name
https://data.rkd.nl/artists/238456,Q86380,"Brock, Bazon",Male,Slupsk,,1936,nan,Polish,Düsseldorf,1998,2000,Bazon Brock
https://data.rkd.nl/artists/238456,Q86380,"Brock, Bazon",Male,Slupsk,,1936,nan,Polish,Karlsruhe,2010,2010,Bazon Brock
https://data.rkd.nl/artists/238456,Q86380,"Brock, Bazon",Male,Slupsk,,1936,nan,Polish,Berlin,2011,2011,Bazon Brock
https://data.rkd.nl/artists/238581,Q3848373,"Broglio, Mario",Male,Piacenza (city),Lucca (place),1891,1948,Italian,Rome,nan,nan,Mario Broglio
https://data.rkd.nl/artists/238581,Q3848373,"Broglio, Mario",Male,Piacenza (city),Lucca (place),1891,1948,Italian,Paris,1934,1936,Mario Broglio
https://data.rkd.nl/artists/238581,Q3848373,"Broglio, Mario",Male,Piacenza (city),Lucca (place),1891,1948,Italian,San Rocco al Porto,nan,nan,Mario Broglio
https://data.rkd.nl/artists/238581,Q3848373,"Broglio, Mario",Male,Piacenza (city),Lucca (place),1891,1948,Italian,Bernezzo,nan,nan,Mario Broglio
https://data.rkd.nl/artists/238581,Q3848373,"Broglio, Mario",Male,Piacenza (city),Lucca (place),1891,1948,Italian,Cannes,1937,1940,Mario Broglio
https://data.rkd.nl/artists/238581,Q3848373,"Broglio, Mario",Male,Piacenza (city),Lucca (place),1891,1948,Italian,Lucca,1940,1940,Mario Broglio
https://data.rkd.nl/artists/238789,Q5949060,"Del Prete, Juan",Male,Vasto (Abruzzi),"Buenos Aires (city, Argentina)",1897,1987,Italian,Paris,1929,1933,Juan Del Prete
https://data.rkd.nl/artists/238789,Q5949060,"Del Prete, Juan",Male,Vasto (Abruzzi),"Buenos Aires (city, Argentina)",1897,1987,Italian,Genoa,1960,1967,Juan Del Prete
https://data.rkd.nl/artists/238796,Q325148,"Demarco, Hugo",Male,"Buenos Aires (city, Argentina)",Paris (city),1932,1995,Argentine,Paris,1959,1959,Hugo Demarco
https://data.rkd.nl/artists/238798,,"Demirjian, Jorge",Male,"Buenos Aires (city, Argentina)","Buenos Aires (city, Argentina)",1932,2018,Argentine,Paris,1964,1966,Jorge Demirjian
https://data.rkd.nl/artists/238798,,"Demirjian, Jorge",Male,"Buenos Aires (city, Argentina)","Buenos Aires (city, Argentina)",1932,2018,Argentine,New York City,1967,1967,Jorge Demirjian
https://data.rkd.nl/artists/238798,,"Demirjian, Jorge",Male,"Buenos Aires (city, Argentina)","Buenos Aires (city, Argentina)",1932,2018,Argentine,London,1970,1972,Jorge Demirjian
https://data.rkd.nl/artists/238798,,"Demirjian, Jorge",Male,"Buenos Aires (city, Argentina)","Buenos Aires (city, Argentina)",1932,2018,Argentine,Paris,1976,1978,Jorge Demirjian
https://data.rkd.nl/artists/23880,Q459648,"Dorazio, Piero",Male,Rome,Perugia (city),1927,2005,Italian,Rome,nan,nan,Piero Dorazio
https://data.rkd.nl/artists/23880,Q459648,"Dorazio, Piero",Male,Rome,Perugia (city),1927,2005,Italian,Belgium,nan,nan,Piero Dorazio
https://data.rkd.nl/artists/23880,Q459648,"Dorazio, Piero",Male,Rome,Perugia (city),1927,2005,Italian,Netherlands,nan,nan,Piero Dorazio
https://data.rkd.nl/artists/238844,Q87268,"Mattheuer, Wolfgang",Male,Reichenbach im Vogtland,Leipzig (city),1927,2004,German,Leipzig,1946,2004,Wolfgang Mattheuer
https://data.rkd.nl/artists/238844,Q87268,"Mattheuer, Wolfgang",Male,Reichenbach im Vogtland,Leipzig (city),1927,2004,German,Berlin,1951,1952,Wolfgang Mattheuer
https://data.rkd.nl/artists/238844,Q87268,"Mattheuer, Wolfgang",Male,Reichenbach im Vogtland,Leipzig (city),1927,2004,German,Hungary,1959,1959,Wolfgang Mattheuer
https://data.rkd.nl/artists/238844,Q87268,"Mattheuer, Wolfgang",Male,Reichenbach im Vogtland,Leipzig (city),1927,2004,German,Sovjet-Unie,1961,1961,Wolfgang Mattheuer
https://data.rkd.nl/artists/238878,Q16491978,"Dias, Antonio",Male,Campina Grande,Rio de Janeiro,1944,2018,Brazilian,Rio de Janeiro,1960,1960,Antonio Dias
https://data.rkd.nl/artists/238878,Q16491978,"Dias, Antonio",Male,Campina Grande,Rio de Janeiro,1944,2018,Brazilian,Paris,1967,1967,Antonio Dias
https://data.rkd.nl/artists/238878,Q16491978,"Dias, Antonio",Male,Campina Grande,Rio de Janeiro,1944,2018,Brazilian,Milan,1968,1968,Antonio Dias
https://data.rkd.nl/artists/238878,Q16491978,"Dias, Antonio",Male,Campina Grande,Rio de Janeiro,1944,2018,Brazilian,New York City,1972,1972,Antonio Dias
https://data.rkd.nl/artists/238878,Q16491978,"Dias, Antonio",Male,Campina Grande,Rio de Janeiro,1944,2018,Brazilian,India,1977,1977,Antonio Dias
https://data.rkd.nl/artists/238878,Q16491978,"Dias, Antonio",Male,Campina Grande,Rio de Janeiro,1944,2018,Brazilian,Nepal,1977,1977,Antonio Dias
https://data.rkd.nl/artists/238878,Q16491978,"Dias, Antonio",Male,Campina Grande,Rio de Janeiro,1944,2018,Brazilian,Brazil,1978,1981,Antonio Dias
https://data.rkd.nl/artists/238878,Q16491978,"Dias, Antonio",Male,Campina Grande,Rio de Janeiro,1944,2018,Brazilian,Milan,1981,1992,Antonio Dias
https://data.rkd.nl/artists/238878,Q16491978,"Dias, Antonio",Male,Campina Grande,Rio de Janeiro,1944,2018,Brazilian,Salzburg,1992,1992,Antonio Dias
https://data.rkd.nl/artists/239387,Q2161744,"Hiorns, Roger",Male,Birmingham (Great Britain),,1975,nan,English,London,nan,nan,Roger Hiorns
https://data.rkd.nl/artists/239497,Q1735903,"Grosse, Katharina",Female,Freiburg (city),,1961,nan,German,Münster,1982,1990,Katharina Grosse
https://data.rkd.nl/artists/239497,Q1735903,"Grosse, Katharina",Female,Freiburg (city),,1961,nan,German,Düsseldorf,nan,nan,Katharina Grosse
https://data.rkd.nl/artists/239497,Q1735903,"Grosse, Katharina",Female,Freiburg (city),,1961,nan,German,Berlin,nan,nan,Katharina Grosse
https://data.rkd.nl/artists/239503,Q18922772,"Gomes, Fernanda",Female,Rio de Janeiro,,1960,nan,Brazilian,Rio de Janeiro,2001,2001,Fernanda Gomes
https://data.rkd.nl/artists/239535,,"Michel, Chantal",Female,Bern (city),,1968,nan,Swiss,Thun,2007,2007,Chantal Michel
https://data.rkd.nl/artists/23958,Q20770022,"Dörries, Bernhard",Male,Hannover (city),Bielefeld,1898,1978,German,Hannover,nan,nan,Bernhard Dörries
https://data.rkd.nl/artists/23958,Q20770022,"Dörries, Bernhard",Male,Hannover (city),Bielefeld,1898,1978,German,Berlin,nan,nan,Bernhard Dörries
https://data.rkd.nl/artists/23958,Q20770022,"Dörries, Bernhard",Male,Hannover (city),Bielefeld,1898,1978,German,Rome,nan,nan,Bernhard Dörries
https://data.rkd.nl/artists/239590,Q787143,"Cascella, Pietro",Male,Pescara (city),Pietrasanta,1921,2008,Italian,Verrucola,nan,nan,Pietro Cascella
https://data.rkd.nl/artists/239596,Q219634,"Cahun, Claude",Female,Nantes (France),Saint Hélier (Jersey),1894,1954,French,Paris,1922,1922,Claude Cahun
https://data.rkd.nl/artists/239596,Q219634,"Cahun, Claude",Female,Nantes (France),Saint Hélier (Jersey),1894,1954,French,Jersey,1937,1954,Claude Cahun
https://data.rkd.nl/artists/239639,Q2182711,"Neuhaus, Max",Male,Beaumont (Texas),Marina di Maratea,1939,2009,American,New York City,nan,nan,Max Neuhaus
https://data.rkd.nl/artists/239639,Q2182711,"Neuhaus, Max",Male,Beaumont (Texas),Marina di Maratea,1939,2009,American,Europe,1992,1992,Max Neuhaus
https://data.rkd.nl/artists/239639,Q2182711,"Neuhaus, Max",Male,Beaumont (Texas),Marina di Maratea,1939,2009,American,Isola d'Ischia,1993,1993,Max Neuhaus
https://data.rkd.nl/artists/239639,Q2182711,"Neuhaus, Max",Male,Beaumont (Texas),Marina di Maratea,1939,2009,American,,nan,nan,Max Neuhaus
https://data.rkd.nl/artists/239639,Q2182711,"Neuhaus, Max",Male,Beaumont (Texas),Marina di Maratea,1939,2009,American,Capri,nan,nan,Max Neuhaus
https://data.rkd.nl/artists/239639,Q2182711,"Neuhaus, Max",Male,Beaumont (Texas),Marina di Maratea,1939,2009,American,,2006,2009,Max Neuhaus
https://data.rkd.nl/artists/23972,Q1311345,"Dosamantes, Francisco",Male,Mexico City,Mexico City,1911,1986,Mexican,New York City,1930,1935,Francisco Dosamantes
https://data.rkd.nl/artists/239757,Q444277,"Walker, Kara",Female,Stockton (California),,1969,nan,American,New York City,2007,2022,Kara Walker
https://data.rkd.nl/artists/239820,Q160115,Ai Weiwei,Male,Beijing (city),,1957,nan,Chinese,Beijing,1978,1978,Ai Weiwei
https://data.rkd.nl/artists/239820,Q160115,Ai Weiwei,Male,Beijing (city),,1957,nan,Chinese,New York City,nan,nan,Ai Weiwei
https://data.rkd.nl/artists/239820,Q160115,Ai Weiwei,Male,Beijing (city),,1957,nan,Chinese,Beijing,1993,2008,Ai Weiwei
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Paris,1941,1942,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Lapland,1963,1964,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,,1964,1964,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Dublin,nan,nan,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Heverlee,1943,1943,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Massy,1948,1948,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Brussels,1949,1951,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Silkeborg,1951,1952,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Eupen,1953,1953,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Tervuren,1962,1962,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Tervuren,1963,1963,Christian Dotremont
https://data.rkd.nl/artists/23983,Q2038439,"Dotremont, Christian",Male,Tervuren,Buizingen,1922,1979,Belgian,Dublin,1963,1963,Christian Dotremont
https://data.rkd.nl/artists/23985,Q1365533,"Dottori, Gerardo",Male,Perugia (city),Perugia (city),1884,1977,Italian,Perugia,nan,nan,Gerardo Dottori
https://data.rkd.nl/artists/23985,Q1365533,"Dottori, Gerardo",Male,Perugia (city),Perugia (city),1884,1977,Italian,Milan,nan,nan,Gerardo Dottori
https://data.rkd.nl/artists/23985,Q1365533,"Dottori, Gerardo",Male,Perugia (city),Perugia (city),1884,1977,Italian,Rome,nan,nan,Gerardo Dottori
https://data.rkd.nl/artists/23985,Q1365533,"Dottori, Gerardo",Male,Perugia (city),Perugia (city),1884,1977,Italian,Todi,nan,nan,Gerardo Dottori
https://data.rkd.nl/artists/23985,Q1365533,"Dottori, Gerardo",Male,Perugia (city),Perugia (city),1884,1977,Italian,Marsciano,nan,nan,Gerardo Dottori
https://data.rkd.nl/artists/23985,Q1365533,"Dottori, Gerardo",Male,Perugia (city),Perugia (city),1884,1977,Italian,Foligno,nan,nan,Gerardo Dottori
https://data.rkd.nl/artists/23985,Q1365533,"Dottori, Gerardo",Male,Perugia (city),Perugia (city),1884,1977,Italian,Faenza,nan,nan,Gerardo Dottori
https://data.rkd.nl/artists/23985,Q1365533,"Dottori, Gerardo",Male,Perugia (city),Perugia (city),1884,1977,Italian,Magione,nan,nan,Gerardo Dottori
https://data.rkd.nl/artists/239892,Q503641,"Fischer, Urs",Male,Zürich (city),,1973,nan,Swiss,Amsterdam,1993,1993,Urs Fischer
https://data.rkd.nl/artists/239961,Q16106487,"Vater, Regina",Female,Rio de Janeiro,,1943,nan,Brazilian,Austin,nan,nan,Regina Vater
https://data.rkd.nl/artists/239963,,"Valsecchi, Carlo",Male,Brescia (city),,1965,nan,Italian,Milan,nan,nan,Carlo Valsecchi
https://data.rkd.nl/artists/23998,Q2282495,"Doudelet, Charles",Male,Lille (France),Gent,1861,1938,Belgian,Gent,nan,nan,Charles Doudelet
https://data.rkd.nl/artists/23998,Q2282495,"Doudelet, Charles",Male,Lille (France),Gent,1861,1938,Belgian,Lille,nan,nan,Charles Doudelet
https://data.rkd.nl/artists/23998,Q2282495,"Doudelet, Charles",Male,Lille (France),Gent,1861,1938,Belgian,Gent,nan,nan,Charles Doudelet
https://data.rkd.nl/artists/23998,Q2282495,"Doudelet, Charles",Male,Lille (France),Gent,1861,1938,Belgian,Antwerp,nan,nan,Charles Doudelet
https://data.rkd.nl/artists/23998,Q2282495,"Doudelet, Charles",Male,Lille (France),Gent,1861,1938,Belgian,Gent,nan,nan,Charles Doudelet
https://data.rkd.nl/artists/23998,Q2282495,"Doudelet, Charles",Male,Lille (France),Gent,1861,1938,Belgian,Paris,nan,nan,Charles Doudelet
https://data.rkd.nl/artists/23998,Q2282495,"Doudelet, Charles",Male,Lille (France),Gent,1861,1938,Belgian,Gent,nan,nan,Charles Doudelet
https://data.rkd.nl/artists/23998,Q2282495,"Doudelet, Charles",Male,Lille (France),Gent,1861,1938,Belgian,Italy,1900,1925,Charles Doudelet
https://data.rkd.nl/artists/23998,Q2282495,"Doudelet, Charles",Male,Lille (France),Gent,1861,1938,Belgian,Gent,nan,nan,Charles Doudelet
https://data.rkd.nl/artists/240,Q47496,"Abramović, Marina",Female,Belgrado,,1946,nan,Yugoslav,Belgrado,1965,1975,Marina Abramović
https://data.rkd.nl/artists/240,Q47496,"Abramović, Marina",Female,Belgrado,,1946,nan,Yugoslav,Amsterdam,1975,2002,Marina Abramović
https://data.rkd.nl/artists/240,Q47496,"Abramović, Marina",Female,Belgrado,,1946,nan,Yugoslav,,1980,1983,Marina Abramović
https://data.rkd.nl/artists/240,Q47496,"Abramović, Marina",Female,Belgrado,,1946,nan,Yugoslav,China,1985,1988,Marina Abramović
https://data.rkd.nl/artists/240,Q47496,"Abramović, Marina",Female,Belgrado,,1946,nan,Yugoslav,Saché,2001,2001,Marina Abramović
https://data.rkd.nl/artists/240,Q47496,"Abramović, Marina",Female,Belgrado,,1946,nan,Yugoslav,New York City,2002,2015,Marina Abramović
https://data.rkd.nl/artists/240137,Q62331,"Rauch, Neo",Male,Leipzig (city),,1960,nan,German,Markkleeberg,1981,1981,Neo Rauch
https://data.rkd.nl/artists/240158,Q5305133,"Boshoff, Willem",Male,Johannesburg (South Africa),,1951,nan,South African,Johannesburg,2008,2008,Willem Boshoff
https://data.rkd.nl/artists/240187,Q369916,"Palestine, Charlemagne",Male,Brooklyn (New York),,1947,nan,Belgian,Groningen,1977,1977,Charlemagne Palestine
https://data.rkd.nl/artists/240187,Q369916,"Palestine, Charlemagne",Male,Brooklyn (New York),,1947,nan,Belgian,Brooklyn,nan,nan,Charlemagne Palestine
https://data.rkd.nl/artists/240187,Q369916,"Palestine, Charlemagne",Male,Brooklyn (New York),,1947,nan,Belgian,Brussels,1999,2017,Charlemagne Palestine
https://data.rkd.nl/artists/240280,Q6969759,"Mellors, Nathaniel",Male,Doncaster (England),,1974,nan,English,London,1999,2001,Nathaniel Mellors
https://data.rkd.nl/artists/240280,Q6969759,"Mellors, Nathaniel",Male,Doncaster (England),,1974,nan,English,Amsterdam,2007,2014,Nathaniel Mellors
https://data.rkd.nl/artists/240280,Q6969759,"Mellors, Nathaniel",Male,Doncaster (England),,1974,nan,English,Los Angeles,2014,2014,Nathaniel Mellors
https://data.rkd.nl/artists/240373,,"Galliano, Daniele",Male,Pinerolo,,1961,nan,Italian,Turin,nan,nan,Daniele Galliano
https://data.rkd.nl/artists/240395,Q4975694,"Rothschild, Eva",Female,Dublin (city),,1972,nan,Irish,London,nan,nan,Eva Rothschild
https://data.rkd.nl/artists/240439,,"Thiel, Frank",Male,Kleinmachnow,,1966,nan,German,Berlin,nan,nan,Frank Thiel
https://data.rkd.nl/artists/24058,Q630470,"Dova, Gianni",Male,Rome,Pisa (city),1925,1991,Italian,Milan,nan,nan,Gianni Dova
https://data.rkd.nl/artists/24058,Q630470,"Dova, Gianni",Male,Rome,Pisa (city),1925,1991,Italian,Bretagne,1968,1969,Gianni Dova
https://data.rkd.nl/artists/24061,Q709461,"Dove, Arthur Garfield",Male,Canandaigua (New York),Centerport (New York),1880,1946,American,Ithaca,nan,nan,Arthur Garfield Dove
https://data.rkd.nl/artists/24061,Q709461,"Dove, Arthur Garfield",Male,Canandaigua (New York),Centerport (New York),1880,1946,American,New York City,1903,1910,Arthur Garfield Dove
https://data.rkd.nl/artists/24061,Q709461,"Dove, Arthur Garfield",Male,Canandaigua (New York),Centerport (New York),1880,1946,American,France,1908,1909,Arthur Garfield Dove
https://data.rkd.nl/artists/24061,Q709461,"Dove, Arthur Garfield",Male,Canandaigua (New York),Centerport (New York),1880,1946,American,Westport,1910,1933,Arthur Garfield Dove
https://data.rkd.nl/artists/24061,Q709461,"Dove, Arthur Garfield",Male,Canandaigua (New York),Centerport (New York),1880,1946,American,Geneva,1933,1938,Arthur Garfield Dove
https://data.rkd.nl/artists/24061,Q709461,"Dove, Arthur Garfield",Male,Canandaigua (New York),Centerport (New York),1880,1946,American,Centerport,1938,1946,Arthur Garfield Dove
https://data.rkd.nl/artists/240696,Q1919787,"Moti, Melvin",Male,Rotterdam (city),,1977,nan,Dutch,Berlin,2006,2007,Melvin Moti
https://data.rkd.nl/artists/240696,Q1919787,"Moti, Melvin",Male,Rotterdam (city),,1977,nan,Dutch,Rotterdam,2008,2016,Melvin Moti
https://data.rkd.nl/artists/240710,Q923306,"Marclay, Christian",Male,San Rafael (California),,1955,nan,Swiss,New York City,nan,nan,Christian Marclay
https://data.rkd.nl/artists/240837,Q568659,"Sala, Anri",Male,Tirana,,1974,nan,French,Berlin,nan,nan,Anri Sala
https://data.rkd.nl/artists/240837,Q568659,"Sala, Anri",Male,Tirana,,1974,nan,French,Paris,nan,nan,Anri Sala
https://data.rkd.nl/artists/240896,Q6160022,"Paulsen, Julius",Male,Odense,Copenhagen,1860,1940,Danish,Copenhagen,nan,nan,Julius Paulsen
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,London,1768,1771,John Downman
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,Chester,1817,1817,John Downman
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,Wrexham,nan,1824,John Downman
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,Rome,1771,1775,John Downman
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,Cambridge,1775,1778,John Downman
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,London,1779,1804,John Downman
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,Kent,nan,nan,John Downman
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,Plymouth,1806,1806,John Downman
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,Exeter,1806,1808,John Downman
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,London,1808,1817,John Downman
https://data.rkd.nl/artists/24092,Q2662652,"Downman, John",Male,Ruabon,Wrexham,1750,1824,English,Lake District,1812,1812,John Downman
https://data.rkd.nl/artists/240970,Q4132681,"Gallagher, Ellen",Female,Providence (Rhode Island),,1965,nan,Dutch,New York City,2015,2015,Ellen Gallagher
https://data.rkd.nl/artists/240970,Q4132681,"Gallagher, Ellen",Female,Providence (Rhode Island),,1965,nan,Dutch,Rotterdam,2015,2015,Ellen Gallagher
https://data.rkd.nl/artists/241000,Q2849296,"Leccia, Ange",Male,"Minerbio (Barrettali, Corsica)",,1952,nan,French,Paris,nan,nan,Ange Leccia
https://data.rkd.nl/artists/241055,,Zhu Jinshi,Male,Beijing (city),,1954,nan,Chinese,Berlin,1986,2003,Zhu Jinshi
https://data.rkd.nl/artists/241088,Q5615210,"Dahlberg, Jonas",Male,,,nan,nan,Swedish,Stockholm,nan,nan,Jonas Dahlberg
https://data.rkd.nl/artists/241208,Q307693,"Fahlström, Öyvind",Male,São Paulo,Stockholm (city),1928,1976,Swedish,Stockholm,nan,nan,Öyvind Fahlström
https://data.rkd.nl/artists/241208,Q307693,"Fahlström, Öyvind",Male,São Paulo,Stockholm (city),1928,1976,Swedish,New York City,1961,1961,Öyvind Fahlström
https://data.rkd.nl/artists/241231,Q1844647,"Singh, Dayanita",Female,New Delhi,,1961,nan,Indian,New Delhi,2007,2007,Dayanita Singh
https://data.rkd.nl/artists/241247,Q517651,"Houshiary, Shirazeh",Female,Shiraz (Fars),,1955,nan,Iranian,London,1973,2012,Shirazeh Houshiary
https://data.rkd.nl/artists/241271,Q2960916,"Heyl, Charline von",Female,Mainz (city),,1960,nan,German,New York City,nan,nan,Charline von Heyl
https://data.rkd.nl/artists/241280,Q7279265,"Harrison, Rachel",Female,New York City,,1966,nan,American,New York City,2008,2008,Rachel Harrison
https://data.rkd.nl/artists/24136,Q1880157,"Draijer, Rein",Male,Groningen (city),The Hague (city),1899,1986,Dutch,Arnhem,nan,nan,Rein Draijer
https://data.rkd.nl/artists/24136,Q1880157,"Draijer, Rein",Male,Groningen (city),The Hague (city),1899,1986,Dutch,The Hague,1922,1986,Rein Draijer
https://data.rkd.nl/artists/241373,Q348507,"Motti, Gianni",Male,Sondrio (place),,1958,nan,Swiss,Geneva,nan,nan,Gianni Motti
https://data.rkd.nl/artists/241420,Q3195118,"Geers, Kendell",Male,Johannesburg (South Africa),,1968,nan,South African,Johannesburg,1988,1996,Kendell Geers
https://data.rkd.nl/artists/241420,Q3195118,"Geers, Kendell",Male,Johannesburg (South Africa),,1968,nan,South African,Stuttgart,nan,nan,Kendell Geers
https://data.rkd.nl/artists/241420,Q3195118,"Geers, Kendell",Male,Johannesburg (South Africa),,1968,nan,South African,London,2001,2001,Kendell Geers
https://data.rkd.nl/artists/241420,Q3195118,"Geers, Kendell",Male,Johannesburg (South Africa),,1968,nan,South African,Leipzig,nan,nan,Kendell Geers
https://data.rkd.nl/artists/241420,Q3195118,"Geers, Kendell",Male,Johannesburg (South Africa),,1968,nan,South African,Belgium,2010,2012,Kendell Geers
https://data.rkd.nl/artists/241523,Q531113,"Billing, Johanna",Female,Jönköping (place),,1973,nan,Swedish,Stockholm,nan,nan,Johanna Billing
https://data.rkd.nl/artists/241583,Q22237561,"Knorr, Daniel",Male,Boekarest,,1968,nan,Romanian,Berlin,2014,2014,Daniel Knorr
https://data.rkd.nl/artists/241583,Q22237561,"Knorr, Daniel",Male,Boekarest,,1968,nan,Romanian,Munich,2014,2014,Daniel Knorr
https://data.rkd.nl/artists/241657,Q1491035,"Pesce, Gaetano",Male,,Manhattan (New York),1939,2024,Italian,New York,1980,2024,Gaetano Pesce
https://data.rkd.nl/artists/241676,Q40811254,"Wilson, Fred",Male,New York City,,1954,nan,American,New York City,nan,nan,Fred Wilson
https://data.rkd.nl/artists/241705,Q3750792,"Vezzoli, Francesco",Male,Brescia (city),,1971,nan,Italian,London,1995,1995,Francesco Vezzoli
https://data.rkd.nl/artists/241705,Q3750792,"Vezzoli, Francesco",Male,Brescia (city),,1971,nan,Italian,Milan,nan,nan,Francesco Vezzoli
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,Łódź,1912,1916,Stefan Mrozewski
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,New York City,1951,1952,Stefan Mrozewski
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,California,1952,1975,Stefan Mrozewski
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,Poland,1921,1921,Stefan Mrozewski
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,Paris,1925,1933,Stefan Mrozewski
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,Amsterdam,1933,1948,Stefan Mrozewski
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,London,1935,1937,Stefan Mrozewski
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,Italy,1938,1938,Stefan Mrozewski
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,Katowice,1945,1945,Stefan Mrozewski
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,Helvoirt,1948,1948,Stefan Mrozewski
https://data.rkd.nl/artists/241741,Q9345224,"Mrozewski, Stefan",Male,Czestochowa,California (state),1894,1975,Polish,Paris,1951,1951,Stefan Mrozewski
https://data.rkd.nl/artists/241801,Q1287752,"Sidló, Ferenc",Male,Budapest (city),Budapest (city),1882,1954,Hungarian,Budapest,nan,nan,Ferenc Sidló
https://data.rkd.nl/artists/241801,Q1287752,"Sidló, Ferenc",Male,Budapest (city),Budapest (city),1882,1954,Hungarian,Gödöllö,nan,nan,Ferenc Sidló
https://data.rkd.nl/artists/241864,Q1039779,"Hausswolff, Carl Michael von",Male,Linköping,,1956,nan,Swedish,Stockholm,nan,nan,Carl Michael von Hausswolff
https://data.rkd.nl/artists/241939,Q90627,"Lüscher, Ingeborg",Female,Freiberg (Saxony),,1936,nan,Swiss,Switzerland,nan,nan,Ingeborg Lüscher
https://data.rkd.nl/artists/241962,Q1549992,"Leiderman, Yuri",Male,Odesa (city),,1963,nan,Ukrainian,Moscow,1983,2012,Yuri Leiderman
https://data.rkd.nl/artists/241962,Q1549992,"Leiderman, Yuri",Male,Odesa (city),,1963,nan,Ukrainian,Berlin,2013,2013,Yuri Leiderman
https://data.rkd.nl/artists/242060,Q3616951,"Davoli, Angelo",Male,Reggio nell'Emilia (city),Reggio nell'Emilia (city),1960,2014,Italian,Reggio nell'Emilia,nan,nan,Angelo Davoli
https://data.rkd.nl/artists/242310,,"Abate, Claudio",Male,,,1943,nan,Italian,Rome,2002,2002,Claudio Abate
https://data.rkd.nl/artists/242705,Q2585256,"Mattiacci, Eliseo",Male,Cagli,Pesaro,1940,2019,Italian,Cagli,nan,nan,Eliseo Mattiacci
